year,file,page,line_no,drivers,clock_tokens,context
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,30,Chilton,,"22 10 Jones, Ed D/H/F 00:05.0123 224.448 0 || 23 60 Harvey, Jack D/H/F 00:05.0130 224.417 5 || 24 59 Chilton, Max D/C/F 00:05.0140 224.372 0 || 25 24 Karam, Sage D/C/F 00:05.0156 224.300 1 || 26 5 Hinchcliffe, James D/H/F 00:05.0187 224.162 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,31,Karam,,"23 60 Harvey, Jack D/H/F 00:05.0130 224.417 5 || 24 59 Chilton, Max D/C/F 00:05.0140 224.372 0 || 25 24 Karam, Sage D/C/F 00:05.0156 224.300 1 || 26 5 Hinchcliffe, James D/H/F 00:05.0187 224.162 0 || 27 88 Chaves, Gabby D/C/F 00:05.0229 223.974 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,32,Hinchcliffe,,"24 59 Chilton, Max D/C/F 00:05.0140 224.372 0 || 25 24 Karam, Sage D/C/F 00:05.0156 224.300 1 || 26 5 Hinchcliffe, James D/H/F 00:05.0187 224.162 0 || 27 88 Chaves, Gabby D/C/F 00:05.0229 223.974 0 || 28 25 Wilson, Stefan D/H/F 00:05.0239 223.930 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,37,Daly,,"29 33 Davison, James D/C/F 00:05.0260 223.836 0 || 30 7 Howard, Jay D/H/F 00:05.0336 223.498 0 || 31 17 Daly, Conor D/H/F 00:05.0376 223.321 5 || 32 15 Rahal, Graham D/H/F 00:05.0414 223.152 5 || 33 19 Claman De Melo, Zachary (R) D/H/F 00:05.0415 223.148 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,38,Rahal,,"30 7 Howard, Jay D/H/F 00:05.0336 223.498 0 || 31 17 Daly, Conor D/H/F 00:05.0376 223.321 5 || 32 15 Rahal, Graham D/H/F 00:05.0414 223.152 5 || 33 19 Claman De Melo, Zachary (R) D/H/F 00:05.0415 223.148 0 || 34 64 Servia, Oriol D/H/F 00:05.0458 222.958 10"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,4,41,Mann,,"33 19 Claman De Melo, Zachary (R) D/H/F 00:05.0415 223.148 0 || 34 64 Servia, Oriol D/H/F 00:05.0458 222.958 10 || 35 63 Mann, Pippa D/H/F 00:05.0558 222.517 0 || (C)hassis: D=Dallara | (E)ngine: C=Chevy, H=Honda | (T)ire: F=Firestone || Information provided by Indy Racing Information System - Copyright INDYCAR 2018 Page 4 of 30"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,7,Carpenter,,"Section: T2 to BS Length: 0.312500 mile(s) || Rank Car Driver C/E/T Time Speed Lap || 1 20 Carpenter, Ed D/C/F 00:04.8647 231.258 0 || 2 9 Dixon, Scott D/H/F 00:04.8837 230.358 5 || 3 12 Power, Will D/C/F 00:04.8922 229.958 3"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,8,Dixon,,"Rank Car Driver C/E/T Time Speed Lap || 1 20 Carpenter, Ed D/C/F 00:04.8647 231.258 0 || 2 9 Dixon, Scott D/H/F 00:04.8837 230.358 5 || 3 12 Power, Will D/C/F 00:04.8922 229.958 3 || 4 3 Castroneves, Helio D/C/F 00:04.8954 229.808 1"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,9,Power,,"1 20 Carpenter, Ed D/C/F 00:04.8647 231.258 0 || 2 9 Dixon, Scott D/H/F 00:04.8837 230.358 5 || 3 12 Power, Will D/C/F 00:04.8922 229.958 3 || 4 3 Castroneves, Helio D/C/F 00:04.8954 229.808 1 || 5 21 Pigot, Spencer D/C/F 00:04.9007 229.559 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,10,Castroneves,,"2 9 Dixon, Scott D/H/F 00:04.8837 230.358 5 || 3 12 Power, Will D/C/F 00:04.8922 229.958 3 || 4 3 Castroneves, Helio D/C/F 00:04.8954 229.808 1 || 5 21 Pigot, Spencer D/C/F 00:04.9007 229.559 0 || 6 22 Pagenaud, Simon D/C/F 00:04.9024 229.479 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,14,Rossi,,"6 22 Pagenaud, Simon D/C/F 00:04.9024 229.479 0 || 7 14 Kanaan, Tony D/C/F 00:04.9071 229.260 2 || 8 27 Rossi, Alexander D/H/F 00:04.9083 229.204 5 || 9 1 Newgarden, Josef D/C/F 00:04.9122 229.022 0 || 10 18 Bourdais, Sebastien D/H/F 00:04.9131 228.980 1"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,19,Hunter-Reay,,"11 13 Patrick, Danica D/C/F 00:04.9157 228.859 0 || 12 23 Kimball, Charlie D/C/F 00:04.9195 228.682 0 || 13 28 Hunter-Reay, Ryan D/H/F 00:04.9209 228.617 5 || 14 10 Jones, Ed D/H/F 00:04.9215 228.589 0 || 15 4 Leist, Matheus (R) D/C/F 00:04.9278 228.297 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,21,Leist,,"13 28 Hunter-Reay, Ryan D/H/F 00:04.9209 228.617 5 || 14 10 Jones, Ed D/H/F 00:04.9215 228.589 0 || 15 4 Leist, Matheus (R) D/C/F 00:04.9278 228.297 0 || 16 6 Wickens, Robert (R) D/H/F 00:04.9363 227.903 2 || 17 19 Claman De Melo, Zachary (R) D/H/F 00:04.9395 227.756 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,24,Karam,,"16 6 Wickens, Robert (R) D/H/F 00:04.9363 227.903 2 || 17 19 Claman De Melo, Zachary (R) D/H/F 00:04.9395 227.756 0 || 18 24 Karam, Sage D/C/F 00:04.9403 227.719 0 || 19 29 Munoz, Carlos D/H/F 00:04.9408 227.696 0 || 20 30 Sato, Takuma D/H/F 00:04.9416 227.659 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,26,Sato,,"18 24 Karam, Sage D/C/F 00:04.9403 227.719 0 || 19 29 Munoz, Carlos D/H/F 00:04.9408 227.696 0 || 20 30 Sato, Takuma D/H/F 00:04.9416 227.659 0 || 21 60 Harvey, Jack D/H/F 00:04.9459 227.461 5 || 22 7 Howard, Jay D/H/F 00:04.9471 227.406 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,27,Harvey,,"19 29 Munoz, Carlos D/H/F 00:04.9408 227.696 0 || 20 30 Sato, Takuma D/H/F 00:04.9416 227.659 0 || 21 60 Harvey, Jack D/H/F 00:04.9459 227.461 5 || 22 7 Howard, Jay D/H/F 00:04.9471 227.406 0 || 23 88 Chaves, Gabby D/C/F 00:04.9494 227.300 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,32,Chilton,,"24 64 Servia, Oriol D/H/F 00:04.9507 227.241 8 || 25 32 Kaiser, Kyle (R) D/C/F 00:04.9548 227.053 0 || 26 59 Chilton, Max D/C/F 00:04.9552 227.034 0 || 27 66 Hildebrand, JR D/C/F 00:04.9574 226.933 1 || 28 98 Andretti, Marco D/H/F 00:04.9575 226.929 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,33,Hildebrand,,"25 32 Kaiser, Kyle (R) D/C/F 00:04.9548 227.053 0 || 26 59 Chilton, Max D/C/F 00:04.9552 227.034 0 || 27 66 Hildebrand, JR D/C/F 00:04.9574 226.933 1 || 28 98 Andretti, Marco D/H/F 00:04.9575 226.929 0 || 29 26 Veach, Zach D/H/F 00:04.9583 226.892 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,34,Andretti,,"26 59 Chilton, Max D/C/F 00:04.9552 227.034 0 || 27 66 Hildebrand, JR D/C/F 00:04.9574 226.933 1 || 28 98 Andretti, Marco D/H/F 00:04.9575 226.929 0 || 29 26 Veach, Zach D/H/F 00:04.9583 226.892 0 || 30 25 Wilson, Stefan D/H/F 00:04.9583 226.892 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,35,Veach,,"27 66 Hildebrand, JR D/C/F 00:04.9574 226.933 1 || 28 98 Andretti, Marco D/H/F 00:04.9575 226.929 0 || 29 26 Veach, Zach D/H/F 00:04.9583 226.892 0 || 30 25 Wilson, Stefan D/H/F 00:04.9583 226.892 0 || 31 63 Mann, Pippa D/H/F 00:04.9590 226.860 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,37,Mann,,"29 26 Veach, Zach D/H/F 00:04.9583 226.892 0 || 30 25 Wilson, Stefan D/H/F 00:04.9583 226.892 0 || 31 63 Mann, Pippa D/H/F 00:04.9590 226.860 0 || 32 15 Rahal, Graham D/H/F 00:04.9627 226.691 3 || 33 17 Daly, Conor D/H/F 00:04.9698 226.367 5"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,38,Rahal,,"30 25 Wilson, Stefan D/H/F 00:04.9583 226.892 0 || 31 63 Mann, Pippa D/H/F 00:04.9590 226.860 0 || 32 15 Rahal, Graham D/H/F 00:04.9627 226.691 3 || 33 17 Daly, Conor D/H/F 00:04.9698 226.367 5 || 34 33 Davison, James D/C/F 00:04.9818 225.822 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,39,Daly,,"31 63 Mann, Pippa D/H/F 00:04.9590 226.860 0 || 32 15 Rahal, Graham D/H/F 00:04.9627 226.691 3 || 33 17 Daly, Conor D/H/F 00:04.9698 226.367 5 || 34 33 Davison, James D/C/F 00:04.9818 225.822 0 || 35 5 Hinchcliffe, James D/H/F 00:04.9853 225.663 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,5,41,Hinchcliffe,,"33 17 Daly, Conor D/H/F 00:04.9698 226.367 5 || 34 33 Davison, James D/C/F 00:04.9818 225.822 0 || 35 5 Hinchcliffe, James D/H/F 00:04.9853 225.663 0 || (C)hassis: D=Dallara | (E)ngine: C=Chevy, H=Honda | (T)ire: F=Firestone || Information provided by Indy Racing Information System - Copyright INDYCAR 2018 Page 5 of 30"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,7,Castroneves,,"Section: BS to T3 Length: 0.312500 mile(s) || Rank Car Driver C/E/T Time Speed Lap || 1 3 Castroneves, Helio D/C/F 00:04.7906 234.835 2 || 2 22 Pagenaud, Simon D/C/F 00:04.8046 234.151 1 || 3 20 Carpenter, Ed D/C/F 00:04.8129 233.747 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,9,Carpenter,,"1 3 Castroneves, Helio D/C/F 00:04.7906 234.835 2 || 2 22 Pagenaud, Simon D/C/F 00:04.8046 234.151 1 || 3 20 Carpenter, Ed D/C/F 00:04.8129 233.747 0 || 4 21 Pigot, Spencer D/C/F 00:04.8245 233.185 1 || 5 12 Power, Will D/C/F 00:04.8318 232.832 3"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,11,Power,,"3 20 Carpenter, Ed D/C/F 00:04.8129 233.747 0 || 4 21 Pigot, Spencer D/C/F 00:04.8245 233.185 1 || 5 12 Power, Will D/C/F 00:04.8318 232.832 3 || 6 1 Newgarden, Josef D/C/F 00:04.8320 232.823 1 || 7 9 Dixon, Scott D/H/F 00:04.8409 232.395 3"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,13,Dixon,,"5 12 Power, Will D/C/F 00:04.8318 232.832 3 || 6 1 Newgarden, Josef D/C/F 00:04.8320 232.823 1 || 7 9 Dixon, Scott D/H/F 00:04.8409 232.395 3 || 8 10 Jones, Ed D/H/F 00:04.8421 232.337 1 || 9 27 Rossi, Alexander D/H/F 00:04.8450 232.198 5"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,15,Rossi,,"7 9 Dixon, Scott D/H/F 00:04.8409 232.395 3 || 8 10 Jones, Ed D/H/F 00:04.8421 232.337 1 || 9 27 Rossi, Alexander D/H/F 00:04.8450 232.198 5 || 10 14 Kanaan, Tony D/C/F 00:04.8509 231.916 1 || 11 28 Hunter-Reay, Ryan D/H/F 00:04.8512 231.901 3"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,17,Hunter-Reay,,"9 27 Rossi, Alexander D/H/F 00:04.8450 232.198 5 || 10 14 Kanaan, Tony D/C/F 00:04.8509 231.916 1 || 11 28 Hunter-Reay, Ryan D/H/F 00:04.8512 231.901 3 || 12 18 Bourdais, Sebastien D/H/F 00:04.8572 231.615 3 || 13 19 Claman De Melo, Zachary (R) D/H/F 00:04.8655 231.220 2"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,21,Rahal,,"13 19 Claman De Melo, Zachary (R) D/H/F 00:04.8655 231.220 2 || 14 64 Servia, Oriol D/H/F 00:04.8661 231.191 0 || 15 15 Rahal, Graham D/H/F 00:04.8678 231.111 3 || 16 7 Howard, Jay D/H/F 00:04.8700 231.006 0 || 17 4 Leist, Matheus (R) D/C/F 00:04.8717 230.926 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,23,Leist,,"15 15 Rahal, Graham D/H/F 00:04.8678 231.111 3 || 16 7 Howard, Jay D/H/F 00:04.8700 231.006 0 || 17 4 Leist, Matheus (R) D/C/F 00:04.8717 230.926 0 || 18 60 Harvey, Jack D/H/F 00:04.8752 230.760 3 || 19 13 Patrick, Danica D/C/F 00:04.8775 230.651 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,24,Harvey,,"16 7 Howard, Jay D/H/F 00:04.8700 231.006 0 || 17 4 Leist, Matheus (R) D/C/F 00:04.8717 230.926 0 || 18 60 Harvey, Jack D/H/F 00:04.8752 230.760 3 || 19 13 Patrick, Danica D/C/F 00:04.8775 230.651 0 || 20 29 Munoz, Carlos D/H/F 00:04.8776 230.646 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,27,Mann,,"19 13 Patrick, Danica D/C/F 00:04.8775 230.651 0 || 20 29 Munoz, Carlos D/H/F 00:04.8776 230.646 0 || 21 63 Mann, Pippa D/H/F 00:04.8779 230.632 0 || 22 23 Kimball, Charlie D/C/F 00:04.8782 230.618 0 || 23 24 Karam, Sage D/C/F 00:04.8803 230.519 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,29,Karam,,"21 63 Mann, Pippa D/H/F 00:04.8779 230.632 0 || 22 23 Kimball, Charlie D/C/F 00:04.8782 230.618 0 || 23 24 Karam, Sage D/C/F 00:04.8803 230.519 0 || 24 6 Wickens, Robert (R) D/H/F 00:04.8824 230.419 2 || 25 30 Sato, Takuma D/H/F 00:04.8847 230.311 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,31,Sato,,"23 24 Karam, Sage D/C/F 00:04.8803 230.519 0 || 24 6 Wickens, Robert (R) D/H/F 00:04.8824 230.419 2 || 25 30 Sato, Takuma D/H/F 00:04.8847 230.311 0 || 26 32 Kaiser, Kyle (R) D/C/F 00:04.8849 230.302 0 || 27 88 Chaves, Gabby D/C/F 00:04.8873 230.188 2"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,35,Chilton,,"27 88 Chaves, Gabby D/C/F 00:04.8873 230.188 2 || 28 25 Wilson, Stefan D/H/F 00:04.8937 229.887 0 || 29 59 Chilton, Max D/C/F 00:04.8948 229.836 1 || 30 66 Hildebrand, JR D/C/F 00:04.8987 229.653 1 || 31 26 Veach, Zach D/H/F 00:04.9008 229.554 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,36,Hildebrand,,"28 25 Wilson, Stefan D/H/F 00:04.8937 229.887 0 || 29 59 Chilton, Max D/C/F 00:04.8948 229.836 1 || 30 66 Hildebrand, JR D/C/F 00:04.8987 229.653 1 || 31 26 Veach, Zach D/H/F 00:04.9008 229.554 0 || 32 17 Daly, Conor D/H/F 00:04.9049 229.362 5"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,37,Veach,,"29 59 Chilton, Max D/C/F 00:04.8948 229.836 1 || 30 66 Hildebrand, JR D/C/F 00:04.8987 229.653 1 || 31 26 Veach, Zach D/H/F 00:04.9008 229.554 0 || 32 17 Daly, Conor D/H/F 00:04.9049 229.362 5 || 33 98 Andretti, Marco D/H/F 00:04.9114 229.059 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,38,Daly,,"30 66 Hildebrand, JR D/C/F 00:04.8987 229.653 1 || 31 26 Veach, Zach D/H/F 00:04.9008 229.554 0 || 32 17 Daly, Conor D/H/F 00:04.9049 229.362 5 || 33 98 Andretti, Marco D/H/F 00:04.9114 229.059 0 || 34 33 Davison, James D/C/F 00:04.9257 228.394 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,39,Andretti,,"31 26 Veach, Zach D/H/F 00:04.9008 229.554 0 || 32 17 Daly, Conor D/H/F 00:04.9049 229.362 5 || 33 98 Andretti, Marco D/H/F 00:04.9114 229.059 0 || 34 33 Davison, James D/C/F 00:04.9257 228.394 0 || 35 5 Hinchcliffe, James D/H/F 00:04.9262 228.371 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,6,41,Hinchcliffe,,"33 98 Andretti, Marco D/H/F 00:04.9114 229.059 0 || 34 33 Davison, James D/C/F 00:04.9257 228.394 0 || 35 5 Hinchcliffe, James D/H/F 00:04.9262 228.371 0 || (C)hassis: D=Dallara | (E)ngine: C=Chevy, H=Honda | (T)ire: F=Firestone || Information provided by Indy Racing Information System - Copyright INDYCAR 2018 Page 6 of 30"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,7,7,Castroneves,,"Section: T3 to SS2 Length: 0.312500 mile(s) || Rank Car Driver C/E/T Time Speed Lap || 1 3 Castroneves, Helio D/C/F 00:04.8805 230.509 1 || 2 22 Pagenaud, Simon D/C/F 00:04.8917 229.981 0 || 3 21 Pigot, Spencer D/C/F 00:04.9061 229.306 1"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,7,10,Carpenter,,"2 22 Pagenaud, Simon D/C/F 00:04.8917 229.981 0 || 3 21 Pigot, Spencer D/C/F 00:04.9061 229.306 1 || 4 20 Carpenter, Ed D/C/F 00:04.9227 228.533 0 || 5 9 Dixon, Scott D/H/F 00:04.9230 228.519 2 || 6 1 Newgarden, Josef D/C/F 00:04.9255 228.403 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,7,11,Dixon,,"3 21 Pigot, Spencer D/C/F 00:04.9061 229.306 1 || 4 20 Carpenter, Ed D/C/F 00:04.9227 228.533 0 || 5 9 Dixon, Scott D/H/F 00:04.9230 228.519 2 || 6 1 Newgarden, Josef D/C/F 00:04.9255 228.403 0 || 7 10 Jones, Ed D/H/F 00:04.9281 228.283 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,7,14,Rossi,,"6 1 Newgarden, Josef D/C/F 00:04.9255 228.403 0 || 7 10 Jones, Ed D/H/F 00:04.9281 228.283 0 || 8 27 Rossi, Alexander D/H/F 00:04.9378 227.834 5 || 9 12 Power, Will D/C/F 00:04.9408 227.696 3 || 10 28 Hunter-Reay, Ryan D/H/F 00:04.9419 227.645 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,7,15,Power,,"7 10 Jones, Ed D/H/F 00:04.9281 228.283 0 || 8 27 Rossi, Alexander D/H/F 00:04.9378 227.834 5 || 9 12 Power, Will D/C/F 00:04.9408 227.696 3 || 10 28 Hunter-Reay, Ryan D/H/F 00:04.9419 227.645 0 || 11 7 Howard, Jay D/H/F 00:04.9484 227.346 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,7,16,Hunter-Reay,,"8 27 Rossi, Alexander D/H/F 00:04.9378 227.834 5 || 9 12 Power, Will D/C/F 00:04.9408 227.696 3 || 10 28 Hunter-Reay, Ryan D/H/F 00:04.9419 227.645 0 || 11 7 Howard, Jay D/H/F 00:04.9484 227.346 0 || 12 14 Kanaan, Tony D/C/F 00:04.9518 227.190 1"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,7,22,Harvey,,"14 18 Bourdais, Sebastien D/H/F 00:04.9579 226.911 1 || 15 19 Claman De Melo, Zachary (R) D/H/F 00:04.9590 226.860 0 || 16 60 Harvey, Jack D/H/F 00:04.9641 226.627 2 || 17 4 Leist, Matheus (R) D/C/F 00:04.9670 226.495 0 || 18 32 Kaiser, Kyle (R) D/C/F 00:04.9714 226.294 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,7,23,Leist,,"15 19 Claman De Melo, Zachary (R) D/H/F 00:04.9590 226.860 0 || 16 60 Harvey, Jack D/H/F 00:04.9641 226.627 2 || 17 4 Leist, Matheus (R) D/C/F 00:04.9670 226.495 0 || 18 32 Kaiser, Kyle (R) D/C/F 00:04.9714 226.294 0 || 19 29 Munoz, Carlos D/H/F 00:04.9722 226.258 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,7,26,Rahal,,"18 32 Kaiser, Kyle (R) D/C/F 00:04.9714 226.294 0 || 19 29 Munoz, Carlos D/H/F 00:04.9722 226.258 0 || 20 15 Rahal, Graham D/H/F 00:04.9734 226.203 3 || 21 24 Karam, Sage D/C/F 00:04.9817 225.827 2 || 22 23 Kimball, Charlie D/C/F 00:04.9854 225.659 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,7,27,Karam,,"19 29 Munoz, Carlos D/H/F 00:04.9722 226.258 0 || 20 15 Rahal, Graham D/H/F 00:04.9734 226.203 3 || 21 24 Karam, Sage D/C/F 00:04.9817 225.827 2 || 22 23 Kimball, Charlie D/C/F 00:04.9854 225.659 0 || 23 6 Wickens, Robert (R) D/H/F 00:04.9861 225.627 2"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,7,30,Sato,,"22 23 Kimball, Charlie D/C/F 00:04.9854 225.659 0 || 23 6 Wickens, Robert (R) D/H/F 00:04.9861 225.627 2 || 24 30 Sato, Takuma D/H/F 00:04.9862 225.623 0 || 25 88 Chaves, Gabby D/C/F 00:04.9920 225.361 0 || 26 66 Hildebrand, JR D/C/F 00:04.9928 225.324 1"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,7,32,Hildebrand,,"24 30 Sato, Takuma D/H/F 00:04.9862 225.623 0 || 25 88 Chaves, Gabby D/C/F 00:04.9920 225.361 0 || 26 66 Hildebrand, JR D/C/F 00:04.9928 225.324 1 || 27 26 Veach, Zach D/H/F 00:04.9938 225.279 0 || 28 25 Wilson, Stefan D/H/F 00:04.9954 225.207 1"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,7,33,Veach,,"25 88 Chaves, Gabby D/C/F 00:04.9920 225.361 0 || 26 66 Hildebrand, JR D/C/F 00:04.9928 225.324 1 || 27 26 Veach, Zach D/H/F 00:04.9938 225.279 0 || 28 25 Wilson, Stefan D/H/F 00:04.9954 225.207 1 || 29 17 Daly, Conor D/H/F 00:04.9986 225.063 5"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,7,35,Daly,,"27 26 Veach, Zach D/H/F 00:04.9938 225.279 0 || 28 25 Wilson, Stefan D/H/F 00:04.9954 225.207 1 || 29 17 Daly, Conor D/H/F 00:04.9986 225.063 5 || 30 98 Andretti, Marco D/H/F 00:04.9996 225.018 0 || 31 64 Servia, Oriol D/H/F 00:05.0002 224.991 10"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,7,36,Andretti,,"28 25 Wilson, Stefan D/H/F 00:04.9954 225.207 1 || 29 17 Daly, Conor D/H/F 00:04.9986 225.063 5 || 30 98 Andretti, Marco D/H/F 00:04.9996 225.018 0 || 31 64 Servia, Oriol D/H/F 00:05.0002 224.991 10 || 32 63 Mann, Pippa D/H/F 00:05.0049 224.780 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,7,38,Mann,,"30 98 Andretti, Marco D/H/F 00:04.9996 225.018 0 || 31 64 Servia, Oriol D/H/F 00:05.0002 224.991 10 || 32 63 Mann, Pippa D/H/F 00:05.0049 224.780 0 || 33 59 Chilton, Max D/C/F 00:05.0124 224.443 1 || 34 33 Davison, James D/C/F 00:05.0236 223.943 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,7,39,Chilton,,"31 64 Servia, Oriol D/H/F 00:05.0002 224.991 10 || 32 63 Mann, Pippa D/H/F 00:05.0049 224.780 0 || 33 59 Chilton, Max D/C/F 00:05.0124 224.443 1 || 34 33 Davison, James D/C/F 00:05.0236 223.943 0 || 35 5 Hinchcliffe, James D/H/F 00:05.0238 223.934 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,7,41,Hinchcliffe,,"33 59 Chilton, Max D/C/F 00:05.0124 224.443 1 || 34 33 Davison, James D/C/F 00:05.0236 223.943 0 || 35 5 Hinchcliffe, James D/H/F 00:05.0238 223.934 0 || (C)hassis: D=Dallara | (E)ngine: C=Chevy, H=Honda | (T)ire: F=Firestone || Information provided by Indy Racing Information System - Copyright INDYCAR 2018 Page 7 of 30"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,8,7,Castroneves,,"Section: SS2 to T4 Length: 0.312500 mile(s) || Rank Car Driver C/E/T Time Speed Lap || 1 3 Castroneves, Helio D/C/F 00:04.9685 226.426 1 || 2 21 Pigot, Spencer D/C/F 00:04.9784 225.976 0 || 3 22 Pagenaud, Simon D/C/F 00:04.9826 225.786 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,8,11,Dixon,,"3 22 Pagenaud, Simon D/C/F 00:04.9826 225.786 0 || 4 1 Newgarden, Josef D/C/F 00:04.9952 225.216 0 || 5 9 Dixon, Scott D/H/F 00:04.9975 225.113 1 || 6 20 Carpenter, Ed D/C/F 00:04.9982 225.081 0 || 7 27 Rossi, Alexander D/H/F 00:05.0075 224.663 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,8,12,Carpenter,,"4 1 Newgarden, Josef D/C/F 00:04.9952 225.216 0 || 5 9 Dixon, Scott D/H/F 00:04.9975 225.113 1 || 6 20 Carpenter, Ed D/C/F 00:04.9982 225.081 0 || 7 27 Rossi, Alexander D/H/F 00:05.0075 224.663 0 || 8 28 Hunter-Reay, Ryan D/H/F 00:05.0077 224.654 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,8,13,Rossi,,"5 9 Dixon, Scott D/H/F 00:04.9975 225.113 1 || 6 20 Carpenter, Ed D/C/F 00:04.9982 225.081 0 || 7 27 Rossi, Alexander D/H/F 00:05.0075 224.663 0 || 8 28 Hunter-Reay, Ryan D/H/F 00:05.0077 224.654 0 || 9 7 Howard, Jay D/H/F 00:05.0086 224.614 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,8,14,Hunter-Reay,,"6 20 Carpenter, Ed D/C/F 00:04.9982 225.081 0 || 7 27 Rossi, Alexander D/H/F 00:05.0075 224.663 0 || 8 28 Hunter-Reay, Ryan D/H/F 00:05.0077 224.654 0 || 9 7 Howard, Jay D/H/F 00:05.0086 224.614 0 || 10 19 Claman De Melo, Zachary (R) D/H/F 00:05.0142 224.363 0"
2018,2018_5320_indycar-topsectiontimes-quals-day1.pdf,8,19,Leist,,"11 18 Bourdais, Sebastien D/H/F 00:05.0144 224.354 0 || 12 13 Patrick, Danica D/C/F 00:05.0170 224.238 0 || 13 4 Leist, Matheus (R) D/C/F 00:05.0173 224.224 0 || 14 12 Power, Will D/C/F 00:05.0183 224.180 1 || 15 10 Jones, Ed D/H/F 00:05.0196 224.121 0"
