json_path,value,endpoint
$[927].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-06-01 13-27 IndyCar - Chevrolet Detroit Grand Prix - Warm-up.json,/replays
$[927].series,IndyCar,/replays
$[936].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-05-31 13-07 IndyCar - Chevrolet Detroit Grand Prix - Practice 2.zip,/replays
$[936].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-05-31 13-07 IndyCar - Chevrolet Detroit Grand Prix - Practice 2.json,/replays
$[936].series,IndyCar,/replays
$[977].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-07-15 18-47 IndyCar - Honda Indy Toronto - Qualifying - Firestone Fast Six.zip,/replays
$[977].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-07-15 18-47 IndyCar - Honda Indy Toronto - Qualifying - Firestone Fast Six.json,/replays
$[977].series,IndyCar,/replays
$[977].description,Honda Indy Toronto - Qualifying - Firestone Fast Six,/replays
$[980].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-07-10 23-17 2025 NTI Townsville 500 - 2025 Repco Supercars Championship - Practice 1.zip,/replays
$[980].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-07-10 23-17 2025 NTI Townsville 500 - 2025 Repco Supercars Championship - Practice 1.json,/replays
$[980].series,2025 NTI Townsville 500,/replays
$[988].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-11-16 01-52 2025 Penrite Oil Sandown 500 - 2025 TOYOTA GAZOO Racing Australia GR Cup - Race 3.zip,/replays
$[988].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-11-16 01-52 2025 Penrite Oil Sandown 500 - 2025 TOYOTA GAZOO Racing Australia GR Cup - Race 3.json,/replays
$[988].series,2025 Penrite Oil Sandown 500,/replays
$[1003].startTime,1534517500,/replays
$[1009].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-09-11 03-35 2026 AIRTOUCH 500 AT THE BEND - Emergency Service Group Aust. Prototype Series - Practice 2.zip,/replays
$[1009].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-09-11 03-35 2026 AIRTOUCH 500 AT THE BEND - Emergency Service Group Aust. Prototype Series - Practice 2.json,/replays
$[1009].series,2026 AIRTOUCH 500 AT THE BEND,/replays
$[1016].series,IndyCar,/replays
$[1016].description,Iowa INDYCAR 250s - Practice 1,/replays
$[1016].startTime,1595008513,/replays
$[1049].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-04-29 15-57 IndyCar - Children's of Alabama Indy Grand Prix - Practice 2.zip,/replays
$[1049].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-04-29 15-57 IndyCar - Children's of Alabama Indy Grand Prix - Practice 2.json,/replays
$[1049].series,IndyCar,/replays
$[1049].description,Children's of Alabama Indy Grand Prix - Practice 2,/replays
$[1066].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-05-08 15-57 IndyCar - INDY NXT by Firestone Indianapolis Grand Prix - Qualifications.zip,/replays
$[1066].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-05-08 15-57 IndyCar - INDY NXT by Firestone Indianapolis Grand Prix - Qualifications.json,/replays
$[1066].series,IndyCar,/replays
$[1066].description,INDY NXT by Firestone Indianapolis Grand Prix - Qualifications,/replays
$[1074].series,IndyCar,/replays
$[1088].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-09-16 05-22 2023 Penrite Oil Sandown 500 - Porsche Paynter Dixon Carrera Cup Australia - Race 2.zip,/replays
$[1088].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-09-16 05-22 2023 Penrite Oil Sandown 500 - Porsche Paynter Dixon Carrera Cup Australia - Race 2.json,/replays
$[1088].series,2023 Penrite Oil Sandown 500,/replays
$[1111].description,Indianapolis Motor Speedway Hybrid RC - Race 2,/replays
$[1142].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-07-10 02-14 2026 NTI Townsville 500 - 2026 TOYOTA GAZOO Racing Australia GR Cup - Practice 2.zip,/replays
$[1142].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-07-10 02-14 2026 NTI Townsville 500 - 2026 TOYOTA GAZOO Racing Australia GR Cup - Practice 2.json,/replays
$[1142].series,2026 NTI Townsville 500,/replays
$[1147].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-05-09 18-27 IndyCar - INDY NXT by Firestone Indianapolis Grand Prix - Qualifications - Group 2.zip,/replays
$[1147].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-05-09 18-27 IndyCar - INDY NXT by Firestone Indianapolis Grand Prix - Qualifications - Group 2.json,/replays
$[1147].series,IndyCar,/replays
$[1147].description,INDY NXT by Firestone Indianapolis Grand Prix - Qualifications - Group 2,/replays
$[1156].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-09-30 20-27 NASCAR Cup Series - YellaWood 500 Busch Pole Qualifying Final Round - Qualifying.zip,/replays
$[1156].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-09-30 20-27 NASCAR Cup Series - YellaWood 500 Busch Pole Qualifying Final Round - Qualifying.json,/replays
$[1156].description,YellaWood 500 Busch Pole Qualifying Final Round - Qualifying,/replays
$[1157].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-08-10 17-03 IndyCar - INDY NXT by Firestone Grand Prix of Portland - Race.zip,/replays
$[1157].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-08-10 17-03 IndyCar - INDY NXT by Firestone Grand Prix of Portland - Race.json,/replays
$[1157].series,IndyCar,/replays
$[1157].description,INDY NXT by Firestone Grand Prix of Portland - Race,/replays
$[1167].id,13043512-80b4-4ae6-8442-53500868c9d6,/replays
$[1167].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-10-17 21-42 IGTC Indianapolis 8 Hour - Indy - Pole Shootout.zip,/replays
$[1167].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-10-17 21-42 IGTC Indianapolis 8 Hour - Indy - Pole Shootout.json,/replays
$[1167].series,IGTC Indianapolis 8 Hour,/replays
$[1167].description,Indy - Pole Shootout,/replays
$[1174].series,IndyCar,/replays
$[1174].description,Honda Indy 200 at Mid-Ohio - Race,/replays
$[1175].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-09-12 03-22 2025 AIRTOUCH 500 AT THE BEND - 2025 Touring Car Masters Sponsored by Outsource 1 Qualifying.zip,/replays
$[1175].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-09-12 03-22 2025 AIRTOUCH 500 AT THE BEND - 2025 Touring Car Masters Sponsored by Outsource 1 Qualifying.json,/replays
$[1175].series,2025 AIRTOUCH 500 AT THE BEND,/replays
$[1176].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/57667-09-05 20-10 2025 AIRTOUCH 500 AT THE BEND - 2025 Repco Supercars Championship - Practice 2 (Co-Drivers).zip,/replays
$[1176].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/57667-09-05 20-10 2025 AIRTOUCH 500 AT THE BEND - 2025 Repco Supercars Championship - Practice 2 (Co-Drivers).json,/replays
$[1176].series,2025 AIRTOUCH 500 AT THE BEND,/replays
$[1184].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-11-15 03-07 2025 Penrite Oil Sandown 500 - 2025 Porsche Michelin Sprint Challenge Australia - Race 3.zip,/replays
$[1184].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-11-15 03-07 2025 Penrite Oil Sandown 500 - 2025 Porsche Michelin Sprint Challenge Australia - Race 3.json,/replays
$[1184].series,2025 Penrite Oil Sandown 500,/replays
$[1244].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-11-16 02-47 2024 VAILO Adelaide 500 - 2024 Porsche Paynter Dixon Carrera Cup Aust - Race 2.zip,/replays
$[1244].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-11-16 02-47 2024 VAILO Adelaide 500 - 2024 Porsche Paynter Dixon Carrera Cup Aust - Race 2.json,/replays
$[1244].series,2024 VAILO Adelaide 500,/replays
$[1248].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-03-17 18-57 NASCAR Cup Series - United Rentals Work United 500 - Race.zip,/replays
$[1248].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-03-17 18-57 NASCAR Cup Series - United Rentals Work United 500 - Race.json,/replays
$[1248].description,United Rentals Work United 500 - Race,/replays
$[1258].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-06-02 14-22 IndyCar - INDY NXT by Firestone Detroit Grand Prix - Race.zip,/replays
$[1258].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-06-02 14-22 IndyCar - INDY NXT by Firestone Detroit Grand Prix - Race.json,/replays
$[1258].series,IndyCar,/replays
$[1258].description,INDY NXT by Firestone Detroit Grand Prix - Race,/replays
$[1260].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-11-17 02-02 2024 VAILO Adelaide 500 - 2024 Repco Supercars Championship - Top Ten - Race 24.zip,/replays
$[1260].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-11-17 02-02 2024 VAILO Adelaide 500 - 2024 Repco Supercars Championship - Top Ten - Race 24.json,/replays
$[1260].series,2024 VAILO Adelaide 500,/replays
$[1265].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-07-18 19-02 IndyCar - Borchetta Bourbon Music City Grand Prix - Qualifications.zip,/replays
$[1265].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-07-18 19-02 IndyCar - Borchetta Bourbon Music City Grand Prix - Qualifications.json,/replays
$[1265].series,IndyCar,/replays
$[1269].startTime,1715500662,/replays
$[1270].description,Autotrader EchoPark 500 - Race,/replays
$[1271].series,iRacing IndyCar Open,/replays
$[1283].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-07-13 18-12 IndyCar - INDY NXT by Firestone at Iowa Speedway - Race.zip,/replays
$[1283].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-07-13 18-12 IndyCar - INDY NXT by Firestone at Iowa Speedway - Race.json,/replays
$[1283].series,IndyCar,/replays
$[1283].description,INDY NXT by Firestone at Iowa Speedway - Race,/replays
$[1306].duration,22500,/replays
$[1307].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-07-02 14-27 IndyCar - Honda Indy 200 at Mid-Ohio - Final Practice.zip,/replays
$[1307].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-07-02 14-27 IndyCar - Honda Indy 200 at Mid-Ohio - Final Practice.json,/replays
$[1307].series,IndyCar,/replays
$[1307].description,Honda Indy 200 at Mid-Ohio - Final Practice,/replays
$[1308].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-07-11 18-27 IndyCar - INDY NXT by Firestone at Iowa - Practice 1.zip,/replays
$[1308].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-07-11 18-27 IndyCar - INDY NXT by Firestone at Iowa - Practice 1.json,/replays
$[1308].series,IndyCar,/replays
$[1308].description,INDY NXT by Firestone at Iowa - Practice 1,/replays
$[1309].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-03-28 17-03 IndyCar - Children's of Alabama Indy Grand Prix - Qualifications - Segment 1 _ Group 1.zip,/replays
$[1309].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-03-28 17-03 IndyCar - Children's of Alabama Indy Grand Prix - Qualifications - Segment 1 _ Group 1.json,/replays
$[1309].series,IndyCar,/replays
$[1309].description,Children's of Alabama Indy Grand Prix - Qualifications - Segment 1 / Group 1,/replays
$[1319].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-03-11 19-12 NASCAR Cup Series - United Rentals Work United 500 Busch Pole Qualifying - Final Round - Qualifying.zip,/replays
$[1319].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-03-11 19-12 NASCAR Cup Series - United Rentals Work United 500 Busch Pole Qualifying - Final Round - Qualifying.json,/replays
$[1319].description,United Rentals Work United 500 Busch Pole Qualifying - Final Round - Qualifying,/replays
$[1322].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-08-16 12-27 IndyCar - Ontario Honda Dealers Indy at Markham - Warmup.zip,/replays
$[1322].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-08-16 12-27 IndyCar - Ontario Honda Dealers Indy at Markham - Warmup.json,/replays
$[1322].series,IndyCar,/replays
$[1322].description,Ontario Honda Dealers Indy at Markham - Warmup,/replays
$[1334].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-10-24 22-42 2025 Boost Mobile Gold Coast 500 - 2025 Battery World Aussie Racing Cars Super Series - Race 2.zip,/replays
$[1334].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-10-24 22-42 2025 Boost Mobile Gold Coast 500 - 2025 Battery World Aussie Racing Cars Super Series - Race 2.json,/replays
$[1334].series,2025 Boost Mobile Gold Coast 500,/replays
$[1345].series,IndyCar,/replays
$[1346].series,IndyCar,/replays
$[1347].series,IndyCar,/replays
$[1348].series,IndyCar,/replays
$[1371].duration,2500,/replays
$[1376].description,2021 Shannons S5000 Tasman Series - Heat 3,/replays
$[1396].id,16740d4a-39d6-42af-a732-d7ac500f0a6e,/replays
$[1404].series,IndyCar,/replays
$[1416].startTime,1724500676,/replays
$[1420].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-10-25 04-57 2024 Boost Mobile Gold Coast 500 - Battery World Aussie Racing Cars Super Series - Race 1.zip,/replays
$[1420].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-10-25 04-57 2024 Boost Mobile Gold Coast 500 - Battery World Aussie Racing Cars Super Series - Race 1.json,/replays
$[1420].series,2024 Boost Mobile Gold Coast 500,/replays
$[1431].series,IndyCar,/replays
$[1431].description,103rd Indianapolis 500 - Practice 6,/replays
$[1431].startTime,1558275009,/replays
$[1431].duration,4500,/replays
$[1440].id,173240d0-0500-4da8-95e8-b0b8d7dc8069,/replays
$[1442].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-10-06 18-30 NASCAR Cup Series - YellaWood 500 - Race.zip,/replays
$[1442].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-10-06 18-30 NASCAR Cup Series - YellaWood 500 - Race.json,/replays
$[1442].description,YellaWood 500 - Race,/replays
$[1444].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-05-10 18-27 IndyCar - INDY NXT by Firestone Indianapolis Grand Prix - Qualifications - Group 2.zip,/replays
$[1444].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-05-10 18-27 IndyCar - INDY NXT by Firestone Indianapolis Grand Prix - Qualifications - Group 2.json,/replays
$[1444].series,IndyCar,/replays
$[1444].description,INDY NXT by Firestone Indianapolis Grand Prix - Qualifications - Group 2,/replays
$[1461].series,iRacing IndyCar Open,/replays
$[1463].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-07-27 19-19 IndyCar - Java House Grand Prix of Monterey - Race.zip,/replays
$[1463].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-07-27 19-19 IndyCar - Java House Grand Prix of Monterey - Race.json,/replays
$[1463].series,IndyCar,/replays
$[1469].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-04-10 12-57 IndyCar - IMS Oval Open Test - Practice 1.zip,/replays
$[1469].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-04-10 12-57 IndyCar - IMS Oval Open Test - Practice 1.json,/replays
$[1469].series,IndyCar,/replays
$[1491].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-11-17 04-42 2024 VAILO Adelaide 500 - 2024 Repco Supercars Championship - Race 24.zip,/replays
$[1491].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-11-17 04-42 2024 VAILO Adelaide 500 - 2024 Repco Supercars Championship - Race 24.json,/replays
$[1491].series,2024 VAILO Adelaide 500,/replays
$[1501].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-11-03 19-00 NASCAR Cup Series - Xfinity 500 - Race.zip,/replays
$[1501].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-11-03 19-00 NASCAR Cup Series - Xfinity 500 - Race.json,/replays
$[1501].description,Xfinity 500 - Race,/replays
$[1515].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-06-08 15-07 IndyCar - XPEL Grand Prix at Road America - Practice 2.zip,/replays
$[1515].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2024-06-08 15-07 IndyCar - XPEL Grand Prix at Road America - Practice 2.json,/replays
$[1515].series,IndyCar,/replays
$[1518].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-02-22 00-27 2026 Dunlop Sydney 500 - 2026 Tyrepower V8 SuperUte Series - Race 4.zip,/replays
$[1518].series,2026 Dunlop Sydney 500,/replays
$[1519].duration,5009,/replays
$[1525].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-09-12 07-27 2026 AIRTOUCH 500 AT THE BEND - 2026 Repco Supercars Championship- Top Ten Shooutout Race 29.zip,/replays
$[1525].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2026-09-12 07-27 2026 AIRTOUCH 500 AT THE BEND - 2026 Repco Supercars Championship- Top Ten Shooutout Race 29.json,/replays
$[1525].series,2026 AIRTOUCH 500 AT THE BEND,/replays
$[1531].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-10-25 00-57 2025 Boost Mobile Gold Coast 500 - 2025 Repco Supercars Championship - Qualifying Race 28.zip,/replays
$[1531].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2025-10-25 00-57 2025 Boost Mobile Gold Coast 500 - 2025 Repco Supercars Championship - Qualifying Race 28.json,/replays
$[1531].series,2025 Boost Mobile Gold Coast 500,/replays
$[1541].series,Lionheart IndyCar Series S10,/replays
$[1542].series,Lionheart IndyCar Series S10,/replays
$[1547].filename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-08-12 17-57 IndyCar - Gallagher Grand Prix - Race.zip,/replays
$[1547].analysisFilename,https://s3.us-east-005.backblazeb2.com/t71-archive/2023-08-12 17-57 IndyCar - Gallagher Grand Prix - Race.json,/replays
