scenario,horizon_min,support_status,independently_calibrated_horizon,extrapolated,current_track_c,current_ambient_c,future_ambient_c,delta_ambient_c,thermal_gap_0_c,solar_elevation_mean_deg,expected_delta_track_c,expected_future_track_c,expected_delta_speed_mph,median_delta_speed_mph,p_improve,lower_80_mph,upper_80_mph,lower_90_mph,upper_90_mph,mc_sd_mph,n_mc_source
warming,70,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.166666666666668,1.1666666666666667,16.0,64.10466522649662,3.5382453937548175,43.53824539375481,0.09585970946210604,0.0937516476486375,0.5779,-0.6586924446982565,0.8480516540760398,-1.1340113509842684,1.3261417510655753,1.0509852355789022,50000
warming,71,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.183333333333334,1.1833333333333333,16.0,64.13269071275722,3.5908963239480043,43.590896323948,0.09688816120185662,0.09516371120985564,0.578944,-0.6578046548191406,0.8494807335615259,-1.1328690218513942,1.3272748397915226,1.0511189605880749,50000
warming,72,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.2,1.2,16.0,64.16071619901783,3.6435472541411915,43.64354725414119,0.09791661294160718,0.09657577477107378,0.579988,-0.6569168649400249,0.850909813047012,-1.1317266927185199,1.32840792851747,1.0512526855972473,50000
warming,73,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.216666666666665,1.2166666666666666,16.0,64.18874168527843,3.6961981843343783,43.69619818433438,0.09894506468135775,0.09798783833229192,0.581032,-0.656029075060909,0.8523388925324981,-1.1305843635856456,1.3295410172434172,1.05138641060642,50000
warming,74,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.233333333333334,1.2333333333333334,16.0,64.21676717153905,3.7488491145275655,43.748849114527566,0.09997351642110833,0.09939990189351006,0.5820759999999999,-0.6551412851817933,0.8537679720179842,-1.1294420344527714,1.3306741059693645,1.0515201356155923,50000
warming,75,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.25,1.25,16.0,64.24479265779965,3.8015000447207523,43.80150004472075,0.10100196816085891,0.1008119654547282,0.58312,-0.6542534953026774,0.8551970515034703,-1.1282997053198973,1.3318071946953118,1.051653860624765,50000
warming,76,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.266666666666666,1.2666666666666666,16.0,64.27281814406025,3.8541509749139395,43.854150974913935,0.10203041990060947,0.10222402901594635,0.584164,-0.6533657054235615,0.8566261309889563,-1.127157376187023,1.332940283421259,1.0517875856339376,50000
warming,77,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.283333333333335,1.2833333333333334,16.0,64.30084363032086,3.9068019051071268,43.90680190510712,0.10305887164036004,0.10363609257716448,0.585208,-0.6524779155444458,0.8580552104744424,-1.1260150470541488,1.3340733721472062,1.05192131064311,50000
warming,78,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.3,1.3,16.0,64.32886911658146,3.9594528353003136,43.95945283530031,0.10408732338011062,0.10504815613838263,0.586252,-0.6515901256653299,0.8594842899599285,-1.1248727179212745,1.3352064608731535,1.0520550356522826,50000
warming,79,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.316666666666666,1.3166666666666667,16.0,64.35689460284208,4.0121037654935,44.0121037654935,0.1051157751198612,0.10646021969960076,0.5872959999999999,-0.6507023357862142,0.8609133694454146,-1.1237303887884003,1.3363395495991008,1.052188760661455,50000
warming,80,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.333333333333332,1.3333333333333333,16.0,64.38492008910268,4.064754695686688,44.06475469568669,0.10614422685961176,0.10787228326081891,0.58834,-0.6498145459070983,0.8623424489309007,-1.122588059655526,1.3374726383250481,1.0523224856706277,50000
warming,81,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.35,1.35,16.0,64.41294557536328,4.117405625879875,44.11740562587987,0.10717267859936233,0.10928434682203704,0.589384,-0.6489267560279826,0.8637715284163868,-1.121445730522652,1.3386057270509955,1.0524562106798003,50000
warming,82,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.366666666666667,1.3666666666666667,16.0,64.44097106162388,4.170056556073062,44.17005655607306,0.10820113033911291,0.11069641038325519,0.590428,-0.6480389661488667,0.8652006079018729,-1.1203034013897777,1.3397388157769428,1.0525899356889727,50000
warming,83,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.383333333333333,1.3833333333333333,16.0,64.46899654788449,4.222707486266248,44.222707486266245,0.10922958207886349,0.11210847394447332,0.591472,-0.6471511762697509,0.8666296873873589,-1.1191610722569034,1.34087190450289,1.0527236606981454,50000
warming,84,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.4,1.4,16.0,64.4970220341451,4.275358416459436,44.27535841645943,0.11025803381861406,0.11352053750569147,0.5925159999999999,-0.6462633863906351,0.868058766872845,-1.1180187431240292,1.3420049932288374,1.0528573857073178,50000
warming,85,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.416666666666668,1.4166666666666667,16.0,64.5250475204057,4.328009346652623,44.32800934665262,0.11128648555836462,0.1149326010669096,0.59356,-0.6453755965115193,0.8694878463583311,-1.116876413991155,1.3431380819547847,1.0529911107164904,50000
warming,86,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.433333333333334,1.4333333333333333,16.0,64.55307300666631,4.38066027684581,44.38066027684581,0.1123149372981152,0.11634466462812774,0.594604,-0.6444878066324035,0.8709169258438172,-1.1157340848582806,1.3442711706807318,1.053124835725663,50000
warming,87,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.45,1.45,16.0,64.58109849292691,4.433311207038997,44.43331120703899,0.11334338903786578,0.11775672818934588,0.595648,-0.6436000167532877,0.8723460053293033,-1.1145917557254066,1.345404259406679,1.0532585607348355,50000
warming,88,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.466666666666665,1.4666666666666666,16.0,64.60912397918753,4.485962137232184,44.48596213723218,0.11437184077761635,0.11916879175056402,0.596692,-0.6427122268741718,0.8737750848147894,-1.1134494265925323,1.3465373481326264,1.0533922857440081,50000
warming,89,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.483333333333334,1.4833333333333334,16.0,64.63714946544813,4.538613067425371,44.538613067425366,0.11540029251736691,0.12058085531178216,0.5977359999999999,-0.6418244369950561,0.8752041643002755,-1.112307097459658,1.3476704368585737,1.0535260107531805,50000
warming,90,CALIBRATED_ANCHOR,True,False,40.0,24.0,25.5,1.5,16.0,64.66517495170874,4.591263997618558,44.591263997618555,0.1164287442571175,0.1219929188730003,0.59878,-0.6409366471159402,0.8766332437857616,-1.1111647683267838,1.348803525584521,1.0536597357623532,50000
warming,91,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.516666666666666,1.5166666666666666,16.0,64.66086038983049,4.6379016071013375,44.637901607101334,0.11799897412760488,0.12337688901746663,0.5997413333333333,-0.6403834915723564,0.8788292653402114,-1.1101314976470145,1.3511435585955256,1.054127401461938,50000
warming,92,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.533333333333335,1.5333333333333334,16.0,64.65654582795224,4.684539216584118,44.68453921658411,0.11956920399809227,0.12476085916193295,0.6007026666666666,-0.6398303360287726,0.8810252868946613,-1.109098226967245,1.35348359160653,1.0545950671615227,50000
warming,93,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.55,1.55,16.0,64.652231266074,4.731176826066898,44.73117682606689,0.12113943386857966,0.12614482930639928,0.601664,-0.6392771804851887,0.8832213084491111,-1.1080649562874756,1.3558236246175346,1.0550627328611077,50000
warming,94,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.566666666666666,1.5666666666666667,16.0,64.64791670419575,4.777814435549677,44.77781443554967,0.12270966373906704,0.12752879945086562,0.6026253333333333,-0.6387240249416049,0.8854173300035609,-1.107031685607706,1.3581636576285392,1.0555303985606925,50000
warming,95,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.583333333333332,1.5833333333333333,16.0,64.6436021423175,4.824452045032457,44.82445204503245,0.12427989360955442,0.12891276959533193,0.6035866666666666,-0.638170869398021,0.8876133515580108,-1.1059984149279367,1.3605036906395436,1.0559980642602773,50000
warming,96,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.6,1.6,16.0,64.63928758043926,4.871089654515237,44.87108965451523,0.12585012348004182,0.13029673973979827,0.604548,-0.6376177138544372,0.8898093731124607,-1.1049651442481672,1.3628437236505482,1.056465729959862,50000
warming,97,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.616666666666667,1.6166666666666667,16.0,64.63497301856101,4.917727263998017,44.91772726399801,0.1274203533505292,0.13168070988426459,0.6055093333333333,-0.6370645583108534,0.8920053946669105,-1.1039318735683978,1.3651837566615528,1.0569333956594469,50000
warming,98,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.633333333333333,1.6333333333333333,16.0,64.63065845668275,4.964364873480797,44.9643648734808,0.12899058322101659,0.13306468002873093,0.6064706666666666,-0.6365114027672695,0.8942014162213604,-1.1028986028886285,1.3675237896725574,1.0574010613590317,50000
warming,99,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.65,1.65,16.0,64.6263438948045,5.011002482963576,45.011002482963576,0.13056081309150397,0.13444865017319724,0.607432,-0.6359582472236857,0.8963974377758102,-1.101865332208859,1.3698638226835618,1.0578687270586167,50000
warming,100,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.666666666666668,1.6666666666666667,16.0,64.62202933292626,5.0576400924463565,45.057640092446356,0.13213104296199135,0.13583262031766358,0.6083933333333333,-0.6354050916801018,0.89859345933026,-1.1008320615290896,1.3722038556945664,1.0583363927582015,50000
warming,101,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.683333333333334,1.6833333333333333,16.0,64.61771477104801,5.104277701929137,45.104277701929135,0.13370127283247873,0.1372165904621299,0.6093546666666666,-0.634851936136518,0.9007894808847099,-1.09979879084932,1.374543888705571,1.0588040584577862,50000
warming,102,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.7,1.7,16.0,64.61340020916977,5.150915311411916,45.150915311411914,0.13527150270296615,0.13860056060659623,0.610316,-0.6342987805929342,0.9029855024391598,-1.0987655201695508,1.3768839217165754,1.059271724157371,50000
warming,103,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.716666666666665,1.7166666666666666,16.0,64.60908564729152,5.197552920894696,45.197552920894694,0.13684173257345353,0.13998453075106254,0.6112773333333333,-0.6337456250493503,0.9051815239936096,-1.0977322494897812,1.37922395472758,1.0597393898569558,50000
warming,104,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.733333333333334,1.7333333333333334,16.0,64.60477108541328,5.244190530377476,45.24419053037747,0.1384119624439409,0.14136850089552888,0.6122386666666666,-0.6331924695057665,0.9073775455480595,-1.0966989788100119,1.3815639877385846,1.0602070555565406,50000
warming,105,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.75,1.75,16.0,64.60045652353503,5.290828139860256,45.29082813986025,0.1399821923144283,0.1427524710399952,0.6132,-0.6326393139621826,0.9095735671025093,-1.0956657081302423,1.383904020749589,1.0606747212561256,50000
warming,106,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.766666666666666,1.7666666666666666,16.0,64.59614196165678,5.3374657493430355,45.33746574934303,0.14155242218491568,0.14413644118446153,0.6141613333333333,-0.6320861584185988,0.9117695886569591,-1.094632437450473,1.3862440537605936,1.0611423869557104,50000
warming,107,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.783333333333335,1.7833333333333334,16.0,64.59182739977854,5.384103358825815,45.38410335882581,0.14312265205540306,0.14552041132892785,0.6151226666666666,-0.631533002875015,0.913965610211409,-1.0935991667707037,1.3885840867715982,1.0616100526552952,50000
warming,108,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.8,1.8,16.0,64.58751283790029,5.430740968308595,45.43074096830859,0.14469288192589044,0.14690438147339419,0.616084,-0.6309798473314311,0.9161616317658589,-1.0925658960909341,1.3909241197826028,1.06207771835488,50000
warming,109,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.816666666666666,1.8166666666666667,16.0,64.58319827602205,5.4773785777913755,45.47737857779137,0.14626311179637785,0.1482883516178605,0.6170453333333333,-0.6304266917878473,0.9183576533203087,-1.0915326254111648,1.3932641527936072,1.0625453840544647,50000
warming,110,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.833333333333332,1.8333333333333333,16.0,64.5788837141438,5.524016187274155,45.52401618727415,0.14783334166686524,0.14967232176232684,0.6180066666666666,-0.6298735362442635,0.9205536748747586,-1.0904993547313953,1.3956041858046118,1.0630130497540495,50000
warming,111,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.85,1.85,16.0,64.57456915226555,5.570653796756934,45.57065379675693,0.14940357153735262,0.15105629190679315,0.618968,-0.6293203807006796,0.9227496964292083,-1.089466084051626,1.3979442188156164,1.0634807154536345,50000
warming,112,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.866666666666667,1.8666666666666667,16.0,64.57025459038731,5.617291406239715,45.61729140623971,0.15097380140784,0.1524402620512595,0.6199293333333333,-0.6287672251570958,0.9249457179836582,-1.0884328133718564,1.4002842518266208,1.0639483811532193,50000
warming,113,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.883333333333333,1.8833333333333333,16.0,64.56594002850905,5.663929015722495,45.663929015722495,0.15254403127832739,0.1538242321957258,0.6208906666666666,-0.6282140696135119,0.9271417395381081,-1.087399542692087,1.4026242848376254,1.064416046852804,50000
warming,114,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.9,1.9,16.0,64.5616254666308,5.710566625205274,45.710566625205274,0.15411426114881477,0.15520820234019214,0.621852,-0.6276609140699281,0.929337761092558,-1.0863662720123177,1.40496431784863,1.064883712552389,50000
warming,115,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.916666666666668,1.9166666666666667,16.0,64.55731090475255,5.757204234688054,45.757204234688054,0.15568449101930215,0.15659217248465845,0.6228133333333333,-0.6271077585263443,0.9315337826470078,-1.0853330013325482,1.4073043508596343,1.0653513782519737,50000
warming,116,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.933333333333334,1.9333333333333333,16.0,64.55299634287431,5.803841844170834,45.80384184417083,0.15725472088978953,0.1579761426291248,0.6237746666666666,-0.6265546029827604,0.9337298042014577,-1.0842997306527788,1.409644383870639,1.0658190439515585,50000
warming,117,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.95,1.95,16.0,64.54868178099606,5.850479453653614,45.85047945365361,0.15882495076027695,0.1593601127735911,0.624736,-0.6260014474391766,0.9359258257559074,-1.0832664599730093,1.4119844168816436,1.0662867096511435,50000
warming,118,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.966666666666665,1.9666666666666666,16.0,64.54436721911782,5.897117063136394,45.89711706313639,0.16039518063076433,0.16074408291805745,0.6256973333333333,-0.6254482918955927,0.9381218473103573,-1.08223318929324,1.4143244498926482,1.0667543753507283,50000
warming,119,INTERPOLATED_OPERATIONAL,False,False,40.0,24.0,25.983333333333334,1.9833333333333334,16.0,64.54005265723957,5.943754672619173,45.94375467261917,0.1619654105012517,0.16212805306252376,0.6266586666666666,-0.6248951363520089,0.9403178688648072,-1.0811999186134704,1.4166644829036525,1.067222041050313,50000
warming,120,CALIBRATED_ANCHOR,True,False,40.0,24.0,26.0,2.0,16.0,64.53573809536132,5.990392282101953,45.99039228210195,0.1635356403717391,0.1635120232069901,0.62762,-0.6243419808084251,0.942513890419257,-1.080166647933701,1.4190045159146571,1.0676897067498978,50000
