year,file,page,line_no,keyword_hits,raw_line
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,57,35,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 57 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,58,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,58,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,58,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,58,5,car | section,"Section Data for Car 66 - Armstrong, Marcus"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,58,6,lap,Lap T/S Front Front Lap PI to PO PO to SF SF to PI
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,58,35,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 58 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,59,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,59,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,59,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,59,5,car | section,"Section Data for Car 75 - Sato, Takuma"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,59,6,lap,Lap T/S Front Turn 1 Entry Turn 1 Exit Turn 2 Entry Turn 2 Exit Back Stretch Back Stretch Back Stretch Back Stretch Turn 3 Entry Turn 3 Exit Turn 4 Entry Turn 4 Exit Front Front
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,59,44,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 59 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,60,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,60,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,60,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,60,5,car | section,"Section Data for Car 75 - Sato, Takuma"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,60,6,lap,Lap T/S Front Front Lap PI to PO PO to SF SF to PI
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,60,44,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 60 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,61,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,61,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,61,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,61,5,car | section,"Section Data for Car 76 - Daly, Conor"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,61,6,lap,Lap T/S Front Turn 1 Entry Turn 1 Exit Turn 2 Entry Turn 2 Exit Back Stretch Back Stretch Back Stretch Back Stretch Turn 3 Entry Turn 3 Exit Turn 4 Entry Turn 4 Exit Front Front
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,61,62,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 61 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,62,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,62,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,62,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,62,5,car | section,"Section Data for Car 76 - Daly, Conor"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,62,6,lap,Lap T/S Front Front Lap PI to PO PO to SF SF to PI
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,62,62,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 62 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,63,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,63,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,63,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,63,5,car | section,"Section Data for Car 77 - Robb, Sting Ray"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,63,6,lap,Lap T/S Front Turn 1 Entry Turn 1 Exit Turn 2 Entry Turn 2 Exit Back Stretch Back Stretch Back Stretch Back Stretch Turn 3 Entry Turn 3 Exit Turn 4 Entry Turn 4 Exit Front Front
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,63,44,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 63 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,64,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,64,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,64,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,64,5,car | section,"Section Data for Car 77 - Robb, Sting Ray"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,64,6,lap,Lap T/S Front Front Lap PI to PO PO to SF SF to PI
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,64,44,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 64 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,65,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,65,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,65,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,65,5,car | section,"Section Data for Car 83 - Shwartzman, Robert (R)"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,65,6,lap,Lap T/S Front Turn 1 Entry Turn 1 Exit Turn 2 Entry Turn 2 Exit Back Stretch Back Stretch Back Stretch Back Stretch Turn 3 Entry Turn 3 Exit Turn 4 Entry Turn 4 Exit Front Front
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,65,26,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 65 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,66,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,66,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,66,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,66,5,car | section,"Section Data for Car 83 - Shwartzman, Robert (R)"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,66,6,lap,Lap T/S Front Front Lap PO to SF SF to PI
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,66,26,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 66 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,67,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,67,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,67,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,67,5,car | section,"Section Data for Car 90 - Ilott, Callum"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,67,6,lap,Lap T/S Front Turn 1 Entry Turn 1 Exit Turn 2 Entry Turn 2 Exit Back Stretch Back Stretch Back Stretch Back Stretch Turn 3 Entry Turn 3 Exit Turn 4 Entry Turn 4 Exit Front Front
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,67,44,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 67 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,68,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,68,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,68,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,68,5,car | section,"Section Data for Car 90 - Ilott, Callum"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,68,6,lap,Lap T/S Front Front Lap PI to PO PO to SF SF to PI
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,68,44,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 68 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,69,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,69,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,69,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,69,5,car | section,"Section Data for Car 98 - Andretti, Marco"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,69,6,lap,Lap T/S Front Turn 1 Entry Turn 1 Exit Turn 2 Entry Turn 2 Exit Back Stretch Back Stretch Back Stretch Back Stretch Turn 3 Entry Turn 3 Exit Turn 4 Entry Turn 4 Exit Front Front
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,69,65,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 69 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,70,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,70,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,70,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,70,5,car | section,"Section Data for Car 98 - Andretti, Marco"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,70,6,lap,Lap T/S Front Front Lap PI to PO PO to SF SF to PI
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,70,65,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 70 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,71,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,71,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,71,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,71,5,car | section,"Section Data for Car 98 - Andretti, Marco"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,71,6,lap,Lap T/S Front Turn 1 Entry Turn 1 Exit Turn 2 Entry Turn 2 Exit Back Stretch Back Stretch Back Stretch Back Stretch Turn 3 Entry Turn 3 Exit Turn 4 Entry Turn 4 Exit Front Front
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,71,23,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 71 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,72,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,72,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,72,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,72,5,car | section,"Section Data for Car 98 - Andretti, Marco"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,72,6,lap,Lap T/S Front Front Lap PI to PO PO to SF SF to PI
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,72,23,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 72 of 73
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,73,2,speed,Track: Indianapolis Motor Speedway 2.5 mile(s)
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,73,3,car | section,Report: Section Data Report NTT INDYCAR SERIES
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,73,4,session,"Session: Qualifications - Day One May 17, 2025"
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,73,5,car | section,Section Data for Car
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,73,7,section,Section Legend Color Legend Track Map
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,73,9,lap,Fastest Lap
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,73,11,section,SS2 to T4 0.312499 miles Section Under Caution
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,73,13,section,SFP to PO 0.187405 miles Section Under Green
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,73,15,time | section,T Section Time Data SFPT
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,73,17,section | speed,S Section Speed Data P05
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,73,19,lap,Lap 2.500000 miles
2025,2025_6656_indycar-sectionresults-quals-day1.pdf,73,20,car,Information provided by Indy Racing Information System - Copyright INDYCAR 2025 Page 73 of 73
