wait_minutes,future_ambient_temp_c,delta_ambient_temp_c,expected_delta_track_temp_c,track_temp_uncertainty_sd_c,expected_delta_speed_mph,median_delta_speed_mph,lower_80_mph,upper_80_mph,lower_90_mph,upper_90_mph,p_improve,expected_track_temp_c
113.0,25.423455810546898,1.8968505859374964,4.644913859940184,3.389749308464085,0.19590513924570668,0.19492489185747933,-0.5597570654340722,0.97824312550263,-1.0447182443631813,1.4300096458508802,0.6523666666666667,44.64491385994018
114.0,25.423455810546898,1.8968505859374964,4.657654365850237,3.3973970979384296,0.19540445857187916,0.1956446943581112,-0.5581884346723417,0.9737696967219251,-1.0333131176530557,1.4282519502805193,0.6539,44.657654365850235
115.0,25.423455810546898,1.8968505859374964,4.670394871760291,3.4050448874127746,0.19575214297490395,0.19210794895594593,-0.5741855477644758,0.961108457051963,-1.0546704976091175,1.4134137734998515,0.6489,44.670394871760294
116.0,25.423455810546898,1.8968505859374964,4.683135377670343,3.4126926768871195,0.19539727555721415,0.18871757233665432,-0.5841224915449394,0.9667772446225127,-1.0658159503058489,1.4199177701933807,0.6488333333333334,44.68313537767034
117.0,25.423455810546898,1.8968505859374964,4.695875883580396,3.4203404663614645,0.1975511082049917,0.19230829270524596,-0.5707948775080189,0.9791185949454935,-1.0488437991917343,1.441156783110657,0.6502,44.6958758835804
118.0,25.423455810546898,1.8968505859374964,4.70861638949045,3.427988255835809,0.19347315337197682,0.19190978179997467,-0.585575861586337,0.9443290130226153,-1.0567595314212535,1.4182705988981477,0.6525666666666666,44.70861638949045
119.0,25.423455810546898,1.8968505859374964,4.721356895400503,3.435636045310154,0.19456045040247993,0.1937560001275964,-0.5543344309466479,0.9759175376166718,-1.0315277167844272,1.435683089737431,0.6535,44.721356895400504
120.0,25.423455810546898,1.8968505859374964,4.734097401310557,3.443283834784499,0.1926190089421782,0.1876759414642941,-0.5970368805152354,0.9653900174895618,-1.07530529083353,1.4292213922861603,0.6444666666666666,44.73409740131056
121.0,25.423455810546898,1.8968505859374964,4.746837907220609,3.454213695285481,0.1926749371344528,0.19206245371308117,-0.5526197207576511,0.9806028462585255,-1.0306095119376872,1.4277088338753905,0.6522,44.74683790722061
122.0,25.423455810546898,1.8968505859374964,4.759578413130662,3.465143555786463,0.19220670450136995,0.19275910750813727,-0.5692425852774577,0.9771601404393004,-1.0481346737789543,1.4144107703260937,0.6502,44.75957841313066
123.0,25.423455810546898,1.8968505859374964,4.772318919040716,3.476073416287445,0.1914025300238952,0.18914830347802075,-0.5757377787365925,0.9866446019331451,-1.0338975007950344,1.4706968505895042,0.6481333333333333,44.772318919040714
124.0,25.423455810546898,1.8968505859374964,4.785059424950769,3.487003276788427,0.19056204290858053,0.17923689914955937,-0.5742866780411585,0.9750730203712754,-1.0511509691412269,1.4236437433703264,0.6433333333333333,44.78505942495077
125.0,25.423455810546898,1.8968505859374964,4.797799930860823,3.4979331372894094,0.1920031127893811,0.18695738032901393,-0.5657142547983662,0.9661082387616234,-1.0389327538448057,1.4342860805294164,0.6499333333333334,44.79779993086082
126.0,25.423455810546898,1.8968505859374964,4.810540436770876,3.5088629977903913,0.18992132635845974,0.1805769444579985,-0.5997349432643404,0.9544845982198041,-1.0638952450883101,1.3990417723011714,0.6424,44.81054043677088
127.0,25.423455810546898,1.8968505859374964,4.823280942680929,3.5197928582913733,0.18822836785007246,0.1826564921607731,-0.5840684334299966,0.948790229316317,-1.0531926601699486,1.3957078618302525,0.6456333333333333,44.82328094268093
