year,car_number,driver_name,team_name,attempt_id,car_attempt_index,lap1_s,lap2_s,lap3_s,lap4_s,lap1_speed_mph,lap2_speed_mph,lap3_speed_mph,lap4_speed_mph,four_lap_average_speed_mph,lap2_minus_lap1,lap3_minus_lap2,lap4_minus_lap3,lap4_minus_lap1,mean_laps_3_4_minus_mean_laps_1_2,four_lap_slope_mph_per_lap,track_temperature_c_assembled,forecast_temp_c,forecast_dewpoint_c,forecast_relative_humidity_pct,forecast_pressure_hpa,air_density_kg_m3,forecast_wind_speed_10m_ms,forecast_gust_ms,forecast_wind_direction_deg,wind_u_ms,wind_v_ms,solar_elevation_deg_assembled,solar_zenith_deg_assembled,solar_azimuth_deg_assembled,forecast_shortwave_radiation_wm2,forecast_cloud_cover_pct,physical_link_quality,thermal_degradation_interpretation
2023,8,Marcus Ericsson,,79d389ee-b055-582a-8985-c09472aa4d69,3,38.53713053,38.58405107,38.6486707,38.7166714,233.541,233.257,232.867,232.458,233.03,-0.284,-0.39,-0.409,-1.083,-0.7365,-0.3639,44.44444444,18.64775087,7.44193687,48.08008517,992.7717778,1.180591743,6.021027411,8.143996324,343.3600304,1.724162287,-5.768885116,54.62692435,35.37307565,245.870548,823.445,13.21166667,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,9,Scott Dixon,,ad6c40ac-4389-5426-b8e5-1d130ac9da81,1,38.57743563,38.61832225,38.6692618,38.69835919,233.297,233.05,232.743,232.568,232.914,-0.247,-0.307,-0.175,-0.729,-0.518,-0.2494,33.90617284,15.8575257,7.519627991,57.71209396,993.0515556,1.192301996,4.538822457,6.739331855,335.3149846,1.895545954,-4.124053204,56.89660337,33.10339663,117.9566128,869.6682222,4.484444444,REALIZED_INTERPOLATED_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,9,Scott Dixon,,3a0bcd66-fa08-5944-bf0b-5ec6c5a10f91,2,38.49394576,38.50382685,38.57975077,38.68106175,233.803,233.743,233.283,232.672,233.375,-0.06,-0.46,-0.611,-1.131,-0.7955,-0.3853,44.44444444,18.89477539,7.015553029,45.98491024,991.7661111,1.178527378,5.154616922,6.899964202,340.6068688,1.711580517,-4.862156697,62.78454569,27.21545431,229.2774645,941.7111111,12.74444444,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2023,98,Marco Andretti,,801c0897-ff3b-5c53-8a26-f5c6d21b22be,1,38.73783524,38.79327066,38.9269989,38.92767238,232.331,231.999,231.202,231.198,231.682,-0.332,-0.797,-0.004,-1.133,-0.965,-0.4196,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,06,Helio Castroneves,,c3b3df7f-41cc-5c26-b09e-ec23b8860365,,38.78474467,38.81686204,38.81820142,38.83897362,232.05,231.858,231.85,231.726,231.871,-0.192,-0.008,-0.124,-0.324,-0.166,-0.098,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,10,Alex Palou,,20ffbd55-492b-5cbf-989b-b42c4b8bd2c7,,38.69054016,38.74617382,38.75501662,38.77638949,232.615,232.281,232.228,232.1,232.306,-0.334,-0.053,-0.128,-0.515,-0.284,-0.1598,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,11,Marcus Armstrong,,a31aaceb-bf6d-5c61-a607-3022328ecc2c,,38.72633391,38.74016968,38.75835458,38.82573715,232.4,232.317,232.208,231.805,232.183,-0.083,-0.109,-0.403,-0.595,-0.352,-0.1894,37.77777778,22.51576958,17.81116829,74.78780038,985.14375,1.151678384,1.203265612,1.34640993,99.23544022,-1.187667899,0.1931142022,59.79948822,30.20051178,124.1981883,740.6125,33,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,12,Will Power,,dde71df5-4fd6-5d14-89ce-1f65485e19f0,1,38.45660813,38.48966552,38.5227798,38.53630548,234.03,233.829,233.628,233.546,233.758,-0.201,-0.201,-0.082,-0.484,-0.3425,-0.1653,37.77777778,22.51052856,17.81363729,74.82513061,985.1466667,1.151700823,1.202222093,1.345436434,99.19384666,-1.186777662,0.192085242,59.75972289,30.24027711,124.1119537,740.3866667,33,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,14,Santino Ferrucci,,107348b8-b02f-55df-a98e-2fb1942250dc,,38.67806953,38.65315238,38.72633391,38.78407612,232.69,232.84,232.4,232.054,232.496,0.15,-0.44,-0.346,-0.636,-0.538,-0.2348,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,15,Graham Rahal,,7a43b661-45d0-568a-a5a0-cb277271477b,,39.01593151,39.04013326,39.09711724,39.10442184,230.675,230.532,230.196,230.153,230.388,-0.143,-0.336,-0.043,-0.522,-0.429,-0.1902,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,15,Graham Rahal,,9c3e9262-c431-5cd6-a825-1390b530a69e,,38.9174043,39.02472867,39.05114398,39.06351728,231.259,230.623,230.467,230.394,230.685,-0.636,-0.156,-0.073,-0.865,-0.5105,-0.2751,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,15,Graham Rahal,,b4791937-d75b-5408-8c3c-2a59daa81554,,39.01897623,39.04098002,39.12686233,39.17659503,230.657,230.527,230.021,229.729,230.233,-0.13,-0.506,-0.292,-0.928,-0.717,-0.329,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,17,Kyle Larson,,b00ea2c4-0065-5682-8f57-f58c18792485,,38.63473434,38.66045808,38.72716711,38.77405068,232.951,232.796,232.395,232.114,232.563,-0.155,-0.401,-0.281,-0.837,-0.619,-0.2912,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,18,Nolan Siegel,,5f797729-5c3e-57f6-a678-7daba88cd24f,,39.38024249,39.39765365,39.42699435,39.49897742,228.541,228.44,228.27,227.854,228.276,-0.101,-0.17,-0.416,-0.687,-0.4285,-0.2231,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,18,Nolan Siegel,,e91f9ace-30e9-55fa-9bfe-2167aa6c9e03,,39.66505068,39.63238759,39.71773927,39.84028473,226.9,227.087,226.599,225.902,226.621,0.187,-0.488,-0.697,-0.998,-0.743,-0.3482,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,2,Josef Newgarden,,c0840a65-4e3a-58d4-8c44-1af20af00863,,38.5392758,38.57727027,38.59033784,38.60556692,233.528,233.298,233.219,233.127,233.293,-0.23,-0.079,-0.092,-0.401,-0.24,-0.1282,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,20,Ed Carpenter,,173091e2-e51e-57a9-abe8-450b15b29a25,,38.6285989,38.77772607,38.90075122,38.85372866,232.988,232.092,231.358,231.638,232.017,-0.896,-0.734,0.28,-1.35,-1.042,-0.4784,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,21,Rinus VeeKay,,135b66b6-87b3-5cb3-ba14-d2d21ed2fa92,3,38.84567907,38.8997424,38.95834055,39.02862099,231.686,231.364,231.016,230.6,231.166,-0.322,-0.348,-0.416,-1.086,-0.717,-0.3606,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,21,Rinus VeeKay,,d8d8f4a5-fd52-51ca-bdc6-e2ddbea561ca,4,38.55248278,38.69070649,38.80029488,38.84953575,233.448,232.614,231.957,231.663,232.419,-0.834,-0.657,-0.294,-1.785,-1.221,-0.6012,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,23,Ryan Hunter-Reay,,0ea71424-032e-5cc5-8235-319c546b48b2,,38.74083672,38.82724465,38.89385866,38.91471192,232.313,231.796,231.399,231.275,231.695,-0.517,-0.397,-0.124,-1.038,-0.7175,-0.3511,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,23,Ryan Hunter-Reay,,31b7c177-37e7-5f95-82da-58b902d61269,,38.66976025,38.70318527,38.7303336,38.81217495,232.74,232.539,232.376,231.886,232.385,-0.201,-0.163,-0.49,-0.854,-0.5085,-0.2725,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,24,Conor Daly,,1af8c8bf-f788-56f3-81be-80e9e6e4c1af,,38.80966447,38.86429882,38.89873363,39.10765033,231.901,231.575,231.37,230.134,231.243,-0.326,-0.205,-1.236,-1.767,-0.986,-0.5506,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,24,Conor Daly,,368def8f-7a28-54d4-9393-3450cb254203,,38.74317152,38.78925796,38.88394439,39.36732337,232.299,232.023,231.458,228.616,231.09,-0.276,-0.565,-2.842,-3.683,-2.124,-1.1614,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,26,Colton Herta,,1918bf96-47b4-5e0b-afc4-1d3a7254a703,,38.62014513,38.71966959,38.80213498,38.81954089,233.039,232.44,231.946,231.842,232.316,-0.599,-0.494,-0.104,-1.197,-0.8455,-0.4085,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,26,Colton Herta,,2122fcb1-992b-5480-b45c-d7e48ddcf229,,38.73166701,38.72450099,38.73983617,38.81853628,232.368,232.411,232.319,231.848,232.236,0.043,-0.092,-0.471,-0.52,-0.306,-0.1652,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,27,Kyle Kirkwood,,b8ca157e-4b17-5bdb-9141-e069ade27377,,38.63257842,38.63307592,38.69220352,38.70568199,232.964,232.961,232.605,232.524,232.764,-0.003,-0.356,-0.081,-0.44,-0.398,-0.1676,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,28,Marcus Ericsson,,57d1f314-d70f-5dc5-8939-c39e7e310a5b,,38.96863025,39.01440932,39.04911076,39.08047973,230.955,230.684,230.479,230.294,230.603,-0.271,-0.205,-0.185,-0.661,-0.433,-0.2188,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,28,Marcus Ericsson,,593951bf-c35d-57ed-99ba-3aca33173abf,,38.90495519,39.03048281,39.02117549,39.04640014,231.333,230.589,230.644,230.495,230.765,-0.744,0.055,-0.149,-0.838,-0.3915,-0.2459,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,28,Marcus Ericsson,,6ff45585-fb1d-530f-9185-8b2474335069,,39.02659012,39.03996391,39.09117365,39.13162575,230.612,230.533,230.231,229.993,230.342,-0.079,-0.302,-0.238,-0.619,-0.4605,-0.2159,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,3,Scott McLaughlin,,4440ce15-ba43-554c-842f-0116f2faf94b,,38.53845067,38.55975048,38.57710492,38.61103246,233.533,233.404,233.299,233.094,233.332,-0.129,-0.105,-0.205,-0.439,-0.272,-0.1422,35,19.78700378,18.33131539,91.37714846,985.9095278,1.163012528,1.609188989,1.926922744,130.9474696,-1.215437752,1.054609062,51.13124565,38.86875435,109.6977455,389.2076667,97.33222222,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,30,Pietro Fittipaldi,,d1cffcb4-c7e0-5ec5-8fdb-d540dcba7eb3,,38.88176057,38.94165242,38.94755063,39.00578586,231.471,231.115,231.08,230.735,231.1,-0.356,-0.035,-0.345,-0.736,-0.3855,-0.2243,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,30,Pietro Fittipaldi,,e51bc773-d8e6-5354-b5a6-b655f74dd604,,38.88629647,38.99496965,39.03132915,39.01660807,231.444,230.799,230.584,230.671,230.874,-0.645,-0.215,0.087,-0.773,-0.494,-0.2534,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,33,Christian Rasmussen,,61d8f402-6fb4-5481-a6db-c58bf162a7ed,,38.73583452,38.78039952,38.99665929,38.87235614,232.343,232.076,230.789,231.527,231.682,-0.267,-1.287,0.738,-0.816,-1.0515,-0.3735,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,4,Kyffin Simpson,,eedcdd73-d218-5ab6-a4d2-c18478503d31,,38.77087704,38.81066862,38.79761869,38.82757966,232.133,231.895,231.973,231.794,231.948,-0.238,0.078,-0.179,-0.339,-0.1305,-0.0939,35,19.92871704,18.32722321,90.59177131,985.9175,1.162462079,1.546591419,1.85263511,129.6869561,-1.190171626,0.9876418979,51.99353384,38.00646616,110.8634992,404.61,95.1,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,41,Sting Ray Robb,,a6f827ba-f7fd-5632-aa50-9e648038770a,,38.77772607,38.94182092,38.92127523,38.97048635,232.092,231.114,231.236,230.944,231.346,-0.978,0.122,-0.292,-1.148,-0.513,-0.3322,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,41,Sting Ray Robb,,f67e0165-0d7c-5cc9-9076-3a4e6354bcab,,38.77137811,38.81552276,38.83495146,38.86681638,232.13,231.866,231.75,231.56,231.826,-0.264,-0.116,-0.19,-0.57,-0.343,-0.1826,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,45,Christian Lundgaard,,b0fea442-416e-5edd-88b3-b430ad75ba1a,,38.83914122,38.91319763,38.93693514,39.04894134,231.725,231.284,231.143,230.48,231.157,-0.441,-0.141,-0.663,-1.245,-0.693,-0.3876,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,45,Christian Lundgaard,,bb305266-c60f-5f5b-b658-92109cb4b844,,38.83277313,38.85188367,38.92077029,38.92548365,231.763,231.649,231.239,231.211,231.465,-0.114,-0.41,-0.028,-0.552,-0.481,-0.2066,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,5,Pato O'Ward,,0cb1b370-25ae-58b2-88a3-8d079ec339cc,,39.54114696,39.08947581,38.97217387,39.02811325,227.611,230.241,230.934,230.603,229.84,2.63,0.693,-0.331,2.992,1.8425,0.9669,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,5,Pato O'Ward,,2c6a50e6-564c-5b01-bb51-6a1d93ae56d7,,38.71650485,38.81552276,38.84048214,38.91185169,232.459,231.866,231.717,231.292,231.833,-0.593,-0.149,-0.425,-1.167,-0.658,-0.365,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,5,Pato O'Ward,,592e992b-5103-52a6-b623-e25e826386bc,,38.62611211,38.69386702,38.762027,38.80046216,233.003,232.595,232.186,231.956,232.434,-0.408,-0.409,-0.23,-1.047,-0.728,-0.355,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,51,Katherine Legge,,aace8bfa-a08d-503d-b6f2-627ee9f4eb45,,38.97048635,38.95041612,38.9980111,39.03962522,230.944,231.063,230.781,230.535,230.83,0.119,-0.282,-0.246,-0.409,-0.3455,-0.1509,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,51,Katherine Legge,,f3afb84c-e701-50f7-aece-f715b96b5be0,,39.0508051,39.07013088,39.05893994,39.17608344,230.469,230.355,230.421,229.732,230.244,-0.114,0.066,-0.689,-0.737,-0.3355,-0.2145,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,6,Callum Ilott,,411accca-4d36-5e24-a0fe-6db5a36714c5,,38.62462019,38.68255803,38.81117072,38.9002468,233.012,232.663,231.892,231.361,232.23,-0.349,-0.771,-0.531,-1.651,-1.211,-0.5724,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,6,Callum Ilott,,5c278e99-19d1-5e85-8f4a-80b809055515,,38.79577902,38.85003885,38.86262064,38.8460144,231.984,231.66,231.585,231.684,231.728,-0.324,-0.075,0.099,-0.3,-0.1875,-0.0975,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,6,Callum Ilott,,fd5283e0-98dd-56b4-8731-1cdc87fbd6b9,,38.72300146,38.80079671,38.83696243,38.81485315,232.42,231.954,231.738,231.87,231.995,-0.466,-0.216,0.132,-0.55,-0.383,-0.1866,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,60,Felix Rosenqvist,,61c1e429-5f49-5a6a-a7cd-58dfd7893778,,38.64684513,38.68771278,38.70967742,38.76319564,232.878,232.632,232.5,232.179,232.547,-0.246,-0.132,-0.321,-0.699,-0.4155,-0.2229,45.55555556,24.22790634,17.57452002,66.49795894,985.5515,1.145659036,2.244995039,2.601423075,114.3192469,-2.045785379,0.9245349679,69.80886325,20.19113675,175.9321848,825.9925,21.76833333,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,66,Tom Blomqvist,,bbf879f3-b407-5099-8ff9-3f4c67ad6bf7,,38.78959232,38.83411361,38.8836084,38.94805628,232.021,231.755,231.46,231.077,231.578,-0.266,-0.295,-0.383,-0.944,-0.6195,-0.3127,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,66,Tom Blomqvist,,f172d26d-2ebf-5b64-b109-6c83a2062894,,38.8592647,38.89032927,38.89957427,38.92363183,231.605,231.42,231.365,231.222,231.403,-0.185,-0.055,-0.143,-0.383,-0.219,-0.1204,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,7,Alexander Rossi,,3072c6a1-a1c0-561e-a338-3e9b559cea21,1,38.54505274,38.65082842,38.65248836,38.68322309,233.493,232.854,232.844,232.659,232.962,-0.639,-0.01,-0.185,-0.834,-0.422,-0.2512,,24.51809647,17.36708878,64.45508474,985.7398333,1.144878223,2.430316596,2.840395813,120.9855077,-2.083504455,1.251178621,69.66334378,20.33665622,188.7511124,919.2175,13.60722222,HRRR_ONLY,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,7,Alexander Rossi,,8ec48ba2-cd65-5a70-94b7-6bd93fe67f38,2,38.52146073,38.60440777,38.64402413,38.69103916,233.636,233.134,232.895,232.612,233.069,-0.502,-0.239,-0.283,-1.024,-0.6315,-0.3311,50.55555556,26.42958974,15.62510453,51.48241383,985.5467778,1.138263039,1.890628904,2.185496402,138.3526695,-1.256405568,1.412771284,47.40142873,42.59857127,255.0103568,705.0991667,8.616944444,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,75,Takuma Sato,,1e58447e-195b-5aab-b720-7d8cd9090436,,38.7335006,38.73966942,38.79845496,38.80732165,232.357,232.32,231.968,231.915,232.14,-0.037,-0.352,-0.053,-0.442,-0.397,-0.1678,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,75,Takuma Sato,,ae5fc451-f8e7-53f2-aeb0-2d119f29fcf0,,38.58107384,38.67358208,38.80631767,38.79577902,233.275,232.717,231.921,231.984,232.473,-0.558,-0.796,0.063,-1.291,-1.0435,-0.4669,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,77,Romain Grosjean,,4f126848-0ee3-52a0-a894-8fff915b81c2,,38.81686204,38.8381356,38.89385866,38.94940472,231.858,231.731,231.399,231.069,231.514,-0.127,-0.332,-0.33,-0.789,-0.5605,-0.2699,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,78,Agustin Canapino,,7081f00a-f41a-5e96-9687-e9390599c81b,,38.72400114,38.78624898,38.86597716,38.89873363,232.414,232.041,231.565,231.37,231.847,-0.373,-0.476,-0.195,-1.044,-0.76,-0.3608,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,8,Linus Lundqvist,,565841ef-1d29-5831-b720-dfb22d5a969b,,38.81016654,38.85775471,38.88176057,38.95378782,231.898,231.614,231.471,231.043,231.506,-0.284,-0.143,-0.428,-0.855,-0.499,-0.2708,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,9,Scott Dixon,,800cac62-19f0-5021-a1f2-0f648d96ff75,,38.73516766,38.74634062,38.84500842,38.94569672,232.347,232.28,231.69,231.091,231.851,-0.067,-0.59,-0.599,-1.256,-0.923,-0.4358,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
2024,98,Marco Andretti,,25c1b067-a56b-5a78-83c8-504169b5fe90,,38.78474467,38.80698698,38.80715431,38.84685276,232.05,231.917,231.916,231.679,231.89,-0.133,-0.001,-0.237,-0.371,-0.186,-0.1114,,,,,,,,,,,,,,,,,UNAVAILABLE,FOUR_LAP_FADE_PROXY_NOT_MEASURED_TYRE_WEAR
