year,file,page,line_no,section,section_length_miles,section_rank,car_number,driver_name,cet,session_elapsed,session_elapsed_s,reported_section_value,lap_number,raw_line,driver_key,car_key,entrant_key,elapsed_order_within_year
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,35,T3 to T4,0.624998,29,15,"Rahal, Graham",D/H/F,00:09.8654,9.8654,228.069,7,"29 15 Rahal, Graham D/H/F 00:09.8654 228.069 7",rahalgraham,15,rahalgraham__15,1138
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,36,T3 to T4,0.624998,30,26,"Herta, Colton",D/H/F,00:09.8730,9.873,227.894,3,"30 26 Herta, Colton D/H/F 00:09.8730 227.894 3",hertacolton,26,hertacolton__26,1139
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,37,T3 to T4,0.624998,31,98,"Andretti, Marco",D/H/F,00:09.8740,9.874,227.87,21,"31 98 Andretti, Marco D/H/F 00:09.8740 227.870 21",andrettimarco,98,andrettimarco__98,1140
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,38,T3 to T4,0.624998,32,18,"Veekay, Rinus",D/H/F,00:09.8754,9.8754,227.838,8,"32 18 Veekay, Rinus D/H/F 00:09.8754 227.838 8",veekayrinus,18,veekayrinus__18,1141
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,39,T3 to T4,0.624998,33,66,"Armstrong, Marcus",D/H/F,00:09.8894,9.8894,227.516,5,"33 66 Armstrong, Marcus D/H/F 00:09.8894 227.516 5",armstrongmarcus,66,armstrongmarcus__66,1143
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,29,40,T3 to T4,0.624998,34,51,"Abel, Jacob (R)",D/H/F,00:09.9898,9.9898,225.229,7,"34 51 Abel, Jacob (R) D/H/F 00:09.9898 225.229 7",abeljacob,51,abeljacob__51,1145
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,7,T4 to SF,0.437877,1,83,"Shwartzman, Robert (R)",D/C/F,00:06.7496,6.7496,233.548,1,"1 83 Shwartzman, Robert (R) D/C/F 00:06.7496 233.548 1",shwartzmanrobert,83,shwartzmanrobert__83,925
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,8,T4 to SF,0.437877,2,60,"Rosenqvist, Felix",D/H/F,00:06.7510,6.751,233.5,2,"2 60 Rosenqvist, Felix D/H/F 00:06.7510 233.500 2",rosenqvistfelix,60,rosenqvistfelix__60,926
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,9,T4 to SF,0.437877,3,3,"McLaughlin, Scott",D/C/F,00:06.7527,6.7527,233.441,0,"3 3 McLaughlin, Scott D/C/F 00:06.7527 233.441 0",mclaughlinscott,3,mclaughlinscott__3,927
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,10,T4 to SF,0.437877,4,10,"Palou, Alex",D/H/F,00:06.7567,6.7567,233.303,1,"4 10 Palou, Alex D/H/F 00:06.7567 233.303 1",paloualex,10,paloualex__10,928
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,11,T4 to SF,0.437877,5,2,"Newgarden, Josef",D/C/F,00:06.7595,6.7595,233.206,3,"5 2 Newgarden, Josef D/C/F 00:06.7595 233.206 3",newgardenjosef,2,newgardenjosef__2,929
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,12,T4 to SF,0.437877,6,9,"Dixon, Scott",D/H/F,00:06.7647,6.7647,233.027,1,"6 9 Dixon, Scott D/H/F 00:06.7647 233.027 1",dixonscott,9,dixonscott__9,930
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,13,T4 to SF,0.437877,7,5,"O'Ward, Pato",D/C/F,00:06.7662,6.7662,232.975,3,"7 5 O'Ward, Pato D/C/F 00:06.7662 232.975 3",owardpato,5,owardpato__5,931
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,14,T4 to SF,0.437877,8,75,"Sato, Takuma",D/H/F,00:06.7724,6.7724,232.762,7,"8 75 Sato, Takuma D/H/F 00:06.7724 232.762 7",satotakuma,75,satotakuma__75,932
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,15,T4 to SF,0.437877,9,4,"Malukas, David",D/C/F,00:06.7728,6.7728,232.748,7,"9 4 Malukas, David D/C/F 00:06.7728 232.748 7",malukasdavid,4,malukasdavid__4,933
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,16,T4 to SF,0.437877,10,30,"DeFrancesco, Devlin",D/H/F,00:06.7739,6.7739,232.71,7,"10 30 DeFrancesco, Devlin D/H/F 00:06.7739 232.710 7",defrancescodevlin,30,defrancescodevlin__30,934
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,17,T4 to SF,0.437877,11,12,"Power, Will",D/C/F,00:06.7740,6.774,232.707,2,"11 12 Power, Will D/C/F 00:06.7740 232.707 2",powerwill,12,powerwill__12,935
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,18,T4 to SF,0.437877,12,28,"Ericsson, Marcus",D/H/F,00:06.7763,6.7763,232.628,3,"12 28 Ericsson, Marcus D/H/F 00:06.7763 232.628 3",ericssonmarcus,28,ericssonmarcus__28,936
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,19,T4 to SF,0.437877,13,21,"Rasmussen, Christian",D/C/F,00:06.7767,6.7767,232.614,0,"13 21 Rasmussen, Christian D/C/F 00:06.7767 232.614 0",rasmussenchristian,21,rasmussenchristian__21,937
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,20,T4 to SF,0.437877,14,20,"Rossi, Alexander",D/C/F,00:06.7783,6.7783,232.559,12,"14 20 Rossi, Alexander D/C/F 00:06.7783 232.559 12",rossialexander,20,rossialexander__20,938
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,21,T4 to SF,0.437877,15,8,"Simpson, Kyffin",D/H/F,00:06.7875,6.7875,232.244,1,"15 8 Simpson, Kyffin D/H/F 00:06.7875 232.244 1",simpsonkyffin,8,simpsonkyffin__8,939
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,22,T4 to SF,0.437877,16,14,"Ferrucci, Santino",D/C/F,00:06.7889,6.7889,232.196,13,"16 14 Ferrucci, Santino D/C/F 00:06.7889 232.196 13",ferruccisantino,14,ferruccisantino__14,940
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,23,T4 to SF,0.437877,17,77,"Robb, Sting Ray",D/C/F,00:06.7910,6.791,232.124,1,"17 77 Robb, Sting Ray D/C/F 00:06.7910 232.124 1",robbstingray,77,robbstingray__77,941
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,24,T4 to SF,0.437877,18,27,"Kirkwood, Kyle",D/H/F,00:06.7911,6.7911,232.121,1,"18 27 Kirkwood, Kyle D/H/F 00:06.7911 232.121 1",kirkwoodkyle,27,kirkwoodkyle__27,942
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,25,T4 to SF,0.437877,19,33,"Carpenter, Ed",D/C/F,00:06.7935,6.7935,232.039,1,"19 33 Carpenter, Ed D/C/F 00:06.7935 232.039 1",carpentered,33,carpentered__33,943
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,26,T4 to SF,0.437877,20,76,"Daly, Conor",D/C/F,00:06.7976,6.7976,231.899,14,"20 76 Daly, Conor D/C/F 00:06.7976 231.899 14",dalyconor,76,dalyconor__76,944
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,27,T4 to SF,0.437877,21,26,"Herta, Colton",D/H/F,00:06.8035,6.8035,231.698,0,"21 26 Herta, Colton D/H/F 00:06.8035 231.698 0",hertacolton,26,hertacolton__26,945
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,28,T4 to SF,0.437877,22,45,"Foster, Louis (R)",D/H/F,00:06.8097,6.8097,231.487,1,"22 45 Foster, Louis (R) D/H/F 00:06.8097 231.487 1",fosterlouis,45,fosterlouis__45,946
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,29,T4 to SF,0.437877,23,7,"Lundgaard, Christian",D/C/F,00:06.8109,6.8109,231.446,7,"23 7 Lundgaard, Christian D/C/F 00:06.8109 231.446 7",lundgaardchristian,7,lundgaardchristian__7,947
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,30,T4 to SF,0.437877,24,17,"Larson, Kyle",D/C/F,00:06.8146,6.8146,231.321,7,"24 17 Larson, Kyle D/C/F 00:06.8146 231.321 7",larsonkyle,17,larsonkyle__17,948
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,31,T4 to SF,0.437877,25,90,"Ilott, Callum",D/C/F,00:06.8151,6.8151,231.304,10,"25 90 Ilott, Callum D/C/F 00:06.8151 231.304 10",ilottcallum,90,ilottcallum__90,949
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,32,T4 to SF,0.437877,26,24,"Harvey, Jack",D/C/F,00:06.8215,6.8215,231.087,4,"26 24 Harvey, Jack D/C/F 00:06.8215 231.087 4",harveyjack,24,harveyjack__24,950
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,33,T4 to SF,0.437877,27,15,"Rahal, Graham",D/H/F,00:06.8262,6.8262,230.927,1,"27 15 Rahal, Graham D/H/F 00:06.8262 230.927 1",rahalgraham,15,rahalgraham__15,952
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,34,T4 to SF,0.437877,28,18,"Veekay, Rinus",D/H/F,00:06.8274,6.8274,230.887,7,"28 18 Veekay, Rinus D/H/F 00:06.8274 230.887 7",veekayrinus,18,veekayrinus__18,953
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,35,T4 to SF,0.437877,29,23,"Hunter-Reay, Ryan",D/C/F,00:06.8281,6.8281,230.863,4,"29 23 Hunter-Reay, Ryan D/C/F 00:06.8281 230.863 4",hunterreayryan,23,hunterreayryan__23,954
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,36,T4 to SF,0.437877,30,6,"Siegel, Nolan (R)",D/C/F,00:06.8310,6.831,230.765,3,"30 6 Siegel, Nolan (R) D/C/F 00:06.8310 230.765 3",siegelnolan,6,siegelnolan__6,955
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,37,T4 to SF,0.437877,31,06,"Castroneves, Helio",D/H/F,00:06.8352,6.8352,230.623,7,"31 06 Castroneves, Helio D/H/F 00:06.8352 230.623 7",castroneveshelio,06,castroneveshelio__06,956
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,38,T4 to SF,0.437877,32,98,"Andretti, Marco",D/H/F,00:06.8398,6.8398,230.468,21,"32 98 Andretti, Marco D/H/F 00:06.8398 230.468 21",andrettimarco,98,andrettimarco__98,957
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,39,T4 to SF,0.437877,33,66,"Armstrong, Marcus",D/H/F,00:06.8678,6.8678,229.529,5,"33 66 Armstrong, Marcus D/H/F 00:06.8678 229.529 5",armstrongmarcus,66,armstrongmarcus__66,958
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,30,40,T4 to SF,0.437877,34,51,"Abel, Jacob (R)",D/H/F,00:06.9300,6.93,227.469,4,"34 51 Abel, Jacob (R) D/H/F 00:06.9300 227.469 4",abeljacob,51,abeljacob__51,959
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,7,T1T to T1,0.022727,1,3,"McLaughlin, Scott",D/C/F,00:00.3427,0.3427,238.743,3,"1 3 McLaughlin, Scott D/C/F 00:00.3427 238.743 3",mclaughlinscott,3,mclaughlinscott__3,8
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,8,T1T to T1,0.022727,2,60,"Rosenqvist, Felix",D/H/F,00:00.3429,0.3429,238.604,2,"2 60 Rosenqvist, Felix D/H/F 00:00.3429 238.604 2",rosenqvistfelix,60,rosenqvistfelix__60,9
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,9,T1T to T1,0.022727,3,28,"Ericsson, Marcus",D/H/F,00:00.3433,0.3433,238.326,2,"3 28 Ericsson, Marcus D/H/F 00:00.3433 238.326 2",ericssonmarcus,28,ericssonmarcus__28,11
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,10,T1T to T1,0.022727,4,12,"Power, Will",D/C/F,00:00.3434,0.3434,238.256,2,"4 12 Power, Will D/C/F 00:00.3434 238.256 2",powerwill,12,powerwill__12,12
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,11,T1T to T1,0.022727,5,83,"Shwartzman, Robert (R)",D/C/F,00:00.3436,0.3436,238.118,3,"5 83 Shwartzman, Robert (R) D/C/F 00:00.3436 238.118 3",shwartzmanrobert,83,shwartzmanrobert__83,14
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,12,T1T to T1,0.022727,6,10,"Palou, Alex",D/H/F,00:00.3440,0.344,237.841,2,"6 10 Palou, Alex D/H/F 00:00.3440 237.841 2",paloualex,10,paloualex__10,17
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,13,T1T to T1,0.022727,7,20,"Rossi, Alexander",D/C/F,00:00.3441,0.3441,237.772,2,"7 20 Rossi, Alexander D/C/F 00:00.3441 237.772 2",rossialexander,20,rossialexander__20,18
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,14,T1T to T1,0.022727,8,2,"Newgarden, Josef",D/C/F,00:00.3443,0.3443,237.633,2,"8 2 Newgarden, Josef D/C/F 00:00.3443 237.633 2",newgardenjosef,2,newgardenjosef__2,19
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,15,T1T to T1,0.022727,9,21,"Rasmussen, Christian",D/C/F,00:00.3444,0.3444,237.564,2,"9 21 Rasmussen, Christian D/C/F 00:00.3444 237.564 2",rasmussenchristian,21,rasmussenchristian__21,20
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,16,T1T to T1,0.022727,10,30,"DeFrancesco, Devlin",D/H/F,00:00.3445,0.3445,237.496,10,"10 30 DeFrancesco, Devlin D/H/F 00:00.3445 237.496 10",defrancescodevlin,30,defrancescodevlin__30,21
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,17,T1T to T1,0.022727,11,75,"Sato, Takuma",D/H/F,00:00.3446,0.3446,237.427,1,"11 75 Sato, Takuma D/H/F 00:00.3446 237.427 1",satotakuma,75,satotakuma__75,22
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,18,T1T to T1,0.022727,12,5,"O'Ward, Pato",D/C/F,00:00.3447,0.3447,237.358,4,"12 5 O'Ward, Pato D/C/F 00:00.3447 237.358 4",owardpato,5,owardpato__5,23
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,19,T1T to T1,0.022727,13,9,"Dixon, Scott",D/H/F,00:00.3447,0.3447,237.358,4,"13 9 Dixon, Scott D/H/F 00:00.3447 237.358 4",dixonscott,9,dixonscott__9,23
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,20,T1T to T1,0.022727,14,4,"Malukas, David",D/C/F,00:00.3449,0.3449,237.22,1,"14 4 Malukas, David D/C/F 00:00.3449 237.220 1",malukasdavid,4,malukasdavid__4,25
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,21,T1T to T1,0.022727,15,4,"Malukas, David",D/C/F,00:00.3449,0.3449,237.22,8,"15 4 Malukas, David D/C/F 00:00.3449 237.220 8",malukasdavid,4,malukasdavid__4,25
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,22,T1T to T1,0.022727,16,77,"Robb, Sting Ray",D/C/F,00:00.3449,0.3449,237.22,2,"16 77 Robb, Sting Ray D/C/F 00:00.3449 237.220 2",robbstingray,77,robbstingray__77,25
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,23,T1T to T1,0.022727,17,27,"Kirkwood, Kyle",D/H/F,00:00.3449,0.3449,237.22,2,"17 27 Kirkwood, Kyle D/H/F 00:00.3449 237.220 2",kirkwoodkyle,27,kirkwoodkyle__27,25
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,24,T1T to T1,0.022727,18,76,"Daly, Conor",D/C/F,00:00.3451,0.3451,237.083,16,"18 76 Daly, Conor D/C/F 00:00.3451 237.083 16",dalyconor,76,dalyconor__76,26
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,25,T1T to T1,0.022727,19,14,"Ferrucci, Santino",D/C/F,00:00.3452,0.3452,237.014,14,"19 14 Ferrucci, Santino D/C/F 00:00.3452 237.014 14",ferruccisantino,14,ferruccisantino__14,27
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,26,T1T to T1,0.022727,20,8,"Simpson, Kyffin",D/H/F,00:00.3453,0.3453,236.945,7,"20 8 Simpson, Kyffin D/H/F 00:00.3453 236.945 7",simpsonkyffin,8,simpsonkyffin__8,28
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,27,T1T to T1,0.022727,21,7,"Lundgaard, Christian",D/C/F,00:00.3455,0.3455,236.808,10,"21 7 Lundgaard, Christian D/C/F 00:00.3455 236.808 10",lundgaardchristian,7,lundgaardchristian__7,29
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,28,T1T to T1,0.022727,22,33,"Carpenter, Ed",D/C/F,00:00.3457,0.3457,236.671,1,"22 33 Carpenter, Ed D/C/F 00:00.3457 236.671 1",carpentered,33,carpentered__33,31
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,29,T1T to T1,0.022727,23,33,"Carpenter, Ed",D/C/F,00:00.3457,0.3457,236.671,2,"23 33 Carpenter, Ed D/C/F 00:00.3457 236.671 2",carpentered,33,carpentered__33,31
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,30,T1T to T1,0.022727,24,17,"Larson, Kyle",D/C/F,00:00.3458,0.3458,236.603,7,"24 17 Larson, Kyle D/C/F 00:00.3458 236.603 7",larsonkyle,17,larsonkyle__17,32
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,31,T1T to T1,0.022727,25,17,"Larson, Kyle",D/C/F,00:00.3458,0.3458,236.603,8,"25 17 Larson, Kyle D/C/F 00:00.3458 236.603 8",larsonkyle,17,larsonkyle__17,32
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,32,T1T to T1,0.022727,26,90,"Ilott, Callum",D/C/F,00:00.3464,0.3464,236.193,3,"26 90 Ilott, Callum D/C/F 00:00.3464 236.193 3",ilottcallum,90,ilottcallum__90,36
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,33,T1T to T1,0.022727,27,90,"Ilott, Callum",D/C/F,00:00.3464,0.3464,236.193,8,"27 90 Ilott, Callum D/C/F 00:00.3464 236.193 8",ilottcallum,90,ilottcallum__90,36
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,34,T1T to T1,0.022727,28,24,"Harvey, Jack",D/C/F,00:00.3464,0.3464,236.193,3,"28 24 Harvey, Jack D/C/F 00:00.3464 236.193 3",harveyjack,24,harveyjack__24,36
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,35,T1T to T1,0.022727,29,45,"Foster, Louis (R)",D/H/F,00:00.3465,0.3465,236.125,2,"29 45 Foster, Louis (R) D/H/F 00:00.3465 236.125 2",fosterlouis,45,fosterlouis__45,37
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,36,T1T to T1,0.022727,30,06,"Castroneves, Helio",D/H/F,00:00.3467,0.3467,235.988,8,"30 06 Castroneves, Helio D/H/F 00:00.3467 235.988 8",castroneveshelio,06,castroneveshelio__06,39
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,37,T1T to T1,0.022727,31,6,"Siegel, Nolan (R)",D/C/F,00:00.3467,0.3467,235.988,4,"31 6 Siegel, Nolan (R) D/C/F 00:00.3467 235.988 4",siegelnolan,6,siegelnolan__6,39
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,38,T1T to T1,0.022727,32,23,"Hunter-Reay, Ryan",D/C/F,00:00.3468,0.3468,235.92,3,"32 23 Hunter-Reay, Ryan D/C/F 00:00.3468 235.920 3",hunterreayryan,23,hunterreayryan__23,40
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,39,T1T to T1,0.022727,33,26,"Herta, Colton",D/H/F,00:00.3468,0.3468,235.92,1,"33 26 Herta, Colton D/H/F 00:00.3468 235.920 1",hertacolton,26,hertacolton__26,40
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,40,T1T to T1,0.022727,34,98,"Andretti, Marco",D/H/F,00:00.3469,0.3469,235.852,22,"34 98 Andretti, Marco D/H/F 00:00.3469 235.852 22",andrettimarco,98,andrettimarco__98,41
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,41,T1T to T1,0.022727,35,15,"Rahal, Graham",D/H/F,00:00.3471,0.3471,235.717,1,"35 15 Rahal, Graham D/H/F 00:00.3471 235.717 1",rahalgraham,15,rahalgraham__15,42
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,42,T1T to T1,0.022727,36,18,"Veekay, Rinus",D/H/F,00:00.3473,0.3473,235.581,7,"36 18 Veekay, Rinus D/H/F 00:00.3473 235.581 7",veekayrinus,18,veekayrinus__18,43
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,43,T1T to T1,0.022727,37,66,"Armstrong, Marcus",D/H/F,00:00.3506,0.3506,233.363,3,"37 66 Armstrong, Marcus D/H/F 00:00.3506 233.363 3",armstrongmarcus,66,armstrongmarcus__66,64
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,44,T1T to T1,0.022727,38,66,"Armstrong, Marcus",D/H/F,00:00.3506,0.3506,233.363,6,"38 66 Armstrong, Marcus D/H/F 00:00.3506 233.363 6",armstrongmarcus,66,armstrongmarcus__66,64
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,31,45,T1T to T1,0.022727,39,51,"Abel, Jacob (R)",D/H/F,00:00.3523,0.3523,232.237,4,"39 51 Abel, Jacob (R) D/H/F 00:00.3523 232.237 4",abeljacob,51,abeljacob__51,75
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,32,7,T2T to T2,0.022727,1,3,"McLaughlin, Scott",D/C/F,00:00.3447,0.3447,237.358,1,"1 3 McLaughlin, Scott D/C/F 00:00.3447 237.358 1",mclaughlinscott,3,mclaughlinscott__3,23
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,32,8,T2T to T2,0.022727,2,10,"Palou, Alex",D/H/F,00:00.3448,0.3448,237.289,1,"2 10 Palou, Alex D/H/F 00:00.3448 237.289 1",paloualex,10,paloualex__10,24
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,32,9,T2T to T2,0.022727,3,75,"Sato, Takuma",D/H/F,00:00.3455,0.3455,236.808,7,"3 75 Sato, Takuma D/H/F 00:00.3455 236.808 7",satotakuma,75,satotakuma__75,29
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,32,10,T2T to T2,0.022727,4,60,"Rosenqvist, Felix",D/H/F,00:00.3456,0.3456,236.74,1,"4 60 Rosenqvist, Felix D/H/F 00:00.3456 236.740 1",rosenqvistfelix,60,rosenqvistfelix__60,30
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,32,11,T2T to T2,0.022727,5,4,"Malukas, David",D/C/F,00:00.3460,0.346,236.466,8,"5 4 Malukas, David D/C/F 00:00.3460 236.466 8",malukasdavid,4,malukasdavid__4,33
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,32,12,T2T to T2,0.022727,6,83,"Shwartzman, Robert (R)",D/C/F,00:00.3461,0.3461,236.398,1,"6 83 Shwartzman, Robert (R) D/C/F 00:00.3461 236.398 1",shwartzmanrobert,83,shwartzmanrobert__83,34
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,32,13,T2T to T2,0.022727,7,20,"Rossi, Alexander",D/C/F,00:00.3462,0.3462,236.329,19,"7 20 Rossi, Alexander D/C/F 00:00.3462 236.329 19",rossialexander,20,rossialexander__20,35
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,32,14,T2T to T2,0.022727,8,5,"O'Ward, Pato",D/C/F,00:00.3464,0.3464,236.193,7,"8 5 O'Ward, Pato D/C/F 00:00.3464 236.193 7",owardpato,5,owardpato__5,36
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,32,15,T2T to T2,0.022727,9,9,"Dixon, Scott",D/H/F,00:00.3464,0.3464,236.193,1,"9 9 Dixon, Scott D/H/F 00:00.3464 236.193 1",dixonscott,9,dixonscott__9,36
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,32,16,T2T to T2,0.022727,10,8,"Simpson, Kyffin",D/H/F,00:00.3466,0.3466,236.057,7,"10 8 Simpson, Kyffin D/H/F 00:00.3466 236.057 7",simpsonkyffin,8,simpsonkyffin__8,38
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,32,17,T2T to T2,0.022727,11,76,"Daly, Conor",D/C/F,00:00.3467,0.3467,235.988,7,"11 76 Daly, Conor D/C/F 00:00.3467 235.988 7",dalyconor,76,dalyconor__76,39
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,32,18,T2T to T2,0.022727,12,12,"Power, Will",D/C/F,00:00.3469,0.3469,235.852,13,"12 12 Power, Will D/C/F 00:00.3469 235.852 13",powerwill,12,powerwill__12,41
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,32,19,T2T to T2,0.022727,13,33,"Carpenter, Ed",D/C/F,00:00.3469,0.3469,235.852,7,"13 33 Carpenter, Ed D/C/F 00:00.3469 235.852 7",carpentered,33,carpentered__33,41
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,32,20,T2T to T2,0.022727,14,2,"Newgarden, Josef",D/C/F,00:00.3471,0.3471,235.717,2,"14 2 Newgarden, Josef D/C/F 00:00.3471 235.717 2",newgardenjosef,2,newgardenjosef__2,42
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,32,21,T2T to T2,0.022727,15,7,"Lundgaard, Christian",D/C/F,00:00.3471,0.3471,235.717,8,"15 7 Lundgaard, Christian D/C/F 00:00.3471 235.717 8",lundgaardchristian,7,lundgaardchristian__7,42
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,32,22,T2T to T2,0.022727,16,17,"Larson, Kyle",D/C/F,00:00.3474,0.3474,235.513,7,"16 17 Larson, Kyle D/C/F 00:00.3474 235.513 7",larsonkyle,17,larsonkyle__17,44
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,32,23,T2T to T2,0.022727,17,06,"Castroneves, Helio",D/H/F,00:00.3475,0.3475,235.445,7,"17 06 Castroneves, Helio D/H/F 00:00.3475 235.445 7",castroneveshelio,06,castroneveshelio__06,45
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,32,24,T2T to T2,0.022727,18,27,"Kirkwood, Kyle",D/H/F,00:00.3477,0.3477,235.31,1,"18 27 Kirkwood, Kyle D/H/F 00:00.3477 235.310 1",kirkwoodkyle,27,kirkwoodkyle__27,46
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,32,25,T2T to T2,0.022727,19,45,"Foster, Louis (R)",D/H/F,00:00.3479,0.3479,235.174,7,"19 45 Foster, Louis (R) D/H/F 00:00.3479 235.174 7",fosterlouis,45,fosterlouis__45,48
2025,2025_6656_indycar-topsectiontimes-quals-day1.pdf,32,26,T2T to T2,0.022727,20,14,"Ferrucci, Santino",D/C/F,00:00.3480,0.348,235.107,1,"20 14 Ferrucci, Santino D/C/F 00:00.3480 235.107 1",ferruccisantino,14,ferruccisantino__14,49
