year,entrant_key,driver_name,car_number,session_elapsed,session_elapsed_s,lap_number,section_count,page_count
2025,malukasdavid__4,"Malukas, David",4,00:01.4359,1.4359,7,1,1
2025,rahalgraham__15,"Rahal, Graham",15,00:01.4359,1.4359,1,1,1
2025,veekayrinus__18,"Veekay, Rinus",18,00:01.4359,1.4359,7,1,1
2025,hunterreayryan__23,"Hunter-Reay, Ryan",23,00:01.4365,1.4365,4,1,1
2025,powerwill__12,"Power, Will",12,00:01.4369,1.4369,16,1,1
2025,owardpato__5,"O'Ward, Pato",5,00:01.4381,1.4381,3,1,1
2025,defrancescodevlin__30,"DeFrancesco, Devlin",30,00:01.4384,1.4384,7,1,1
2025,rossialexander__20,"Rossi, Alexander",20,00:01.4385,1.4385,13,1,1
2025,castroneveshelio__06,"Castroneves, Helio",06,00:01.4386,1.4386,7,1,1
2025,andrettimarco__98,"Andretti, Marco",98,00:01.4394,1.4394,21,1,1
2025,siegelnolan__6,"Siegel, Nolan (R)",6,00:01.4395,1.4395,3,1,1
2025,ferruccisantino__14,"Ferrucci, Santino",14,00:01.4400,1.44,13,1,1
2025,simpsonkyffin__8,"Simpson, Kyffin",8,00:01.4411,1.4411,1,1,1
2025,rasmussenchristian__21,"Rasmussen, Christian",21,00:01.4413,1.4413,0,1,1
2025,robbstingray__77,"Robb, Sting Ray",77,00:01.4413,1.4413,7,1,1
2025,dalyconor__76,"Daly, Conor",76,00:01.4414,1.4414,14,1,1
2025,carpentered__33,"Carpenter, Ed",33,00:01.4417,1.4417,1,1,1
2025,ericssonmarcus__28,"Ericsson, Marcus",28,00:01.4418,1.4418,3,1,1
2025,fosterlouis__45,"Foster, Louis (R)",45,00:01.4425,1.4425,7,1,1
2025,hertacolton__26,"Herta, Colton",26,00:01.4436,1.4436,0,1,1
2025,ilottcallum__90,"Ilott, Callum",90,00:01.4441,1.4441,10,1,1
2025,kirkwoodkyle__27,"Kirkwood, Kyle",27,00:01.4443,1.4443,1,1,1
2025,armstrongmarcus__66,"Armstrong, Marcus",66,00:01.4449,1.4449,5,1,1
2025,larsonkyle__17,"Larson, Kyle",17,00:01.4478,1.4478,7,1,1
2025,lundgaardchristian__7,"Lundgaard, Christian",7,00:01.4480,1.448,7,1,1
2025,rahalgraham__15,"Rahal, Graham",15,00:01.4483,1.4483,1,1,1
2025,harveyjack__24,"Harvey, Jack",24,00:01.4485,1.4485,0,1,1
2025,castroneveshelio__06,"Castroneves, Helio",06,00:01.4493,1.4493,7,1,1
2025,veekayrinus__18,"Veekay, Rinus",18,00:01.4497,1.4497,7,1,1
2025,hunterreayryan__23,"Hunter-Reay, Ryan",23,00:01.4516,1.4516,7,1,1
2025,siegelnolan__6,"Siegel, Nolan (R)",6,00:01.4524,1.4524,3,1,1
2025,andrettimarco__98,"Andretti, Marco",98,00:01.4529,1.4529,19,1,1
2025,armstrongmarcus__66,"Armstrong, Marcus",66,00:01.4534,1.4534,5,1,1
2025,abeljacob__51,"Abel, Jacob (R)",51,00:01.4581,1.4581,4,1,1
2025,abeljacob__51,"Abel, Jacob (R)",51,00:01.4718,1.4718,4,1,1
2025,carpentered__33,"Carpenter, Ed",33,00:01.6857,1.6857,11,1,1
2025,simpsonkyffin__8,"Simpson, Kyffin",8,00:01.7174,1.7174,10,1,1
2025,hunterreayryan__23,"Hunter-Reay, Ryan",23,00:01.8863,1.8863,5,1,1
2025,rossialexander__20,"Rossi, Alexander",20,00:01.9130,1.913,13,1,1
2025,newgardenjosef__2,"Newgarden, Josef",2,00:01.9133,1.9133,1,1,1
2025,newgardenjosef__2,"Newgarden, Josef",2,00:01.9133,1.9133,4,1,1
2025,malukasdavid__4,"Malukas, David",4,00:01.9156,1.9156,7,1,1
2025,mclaughlinscott__3,"McLaughlin, Scott",3,00:01.9162,1.9162,1,1,1
2025,ferruccisantino__14,"Ferrucci, Santino",14,00:01.9165,1.9165,13,1,1
2025,paloualex__10,"Palou, Alex",10,00:01.9167,1.9167,3,1,1
2025,dixonscott__9,"Dixon, Scott",9,00:01.9169,1.9169,3,1,1
2025,dixonscott__9,"Dixon, Scott",9,00:01.9169,1.9169,4,1,1
2025,rosenqvistfelix__60,"Rosenqvist, Felix",60,00:01.9169,1.9169,1,1,1
2025,lundgaardchristian__7,"Lundgaard, Christian",7,00:01.9170,1.917,11,1,1
2025,ericssonmarcus__28,"Ericsson, Marcus",28,00:01.9182,1.9182,1,1,1
2025,owardpato__5,"O'Ward, Pato",5,00:01.9190,1.919,2,1,1
2025,mclaughlinscott__3,"McLaughlin, Scott",3,00:01.9196,1.9196,3,1,1
2025,satotakuma__75,"Sato, Takuma",75,00:01.9202,1.9202,10,1,1
2025,lundgaardchristian__7,"Lundgaard, Christian",7,00:01.9206,1.9206,4,1,1
2025,rasmussenchristian__21,"Rasmussen, Christian",21,00:01.9208,1.9208,7,1,1
2025,robbstingray__77,"Robb, Sting Ray",77,00:01.9208,1.9208,7,1,1
2025,dalyconor__76,"Daly, Conor",76,00:01.9209,1.9209,13,1,1
2025,paloualex__10,"Palou, Alex",10,00:01.9212,1.9212,2,1,1
2025,powerwill__12,"Power, Will",12,00:01.9212,1.9212,1,1,1
2025,siegelnolan__6,"Siegel, Nolan (R)",6,00:01.9214,1.9214,1,1,1
2025,fosterlouis__45,"Foster, Louis (R)",45,00:01.9231,1.9231,7,1,1
2025,rosenqvistfelix__60,"Rosenqvist, Felix",60,00:01.9235,1.9235,4,1,1
2025,defrancescodevlin__30,"DeFrancesco, Devlin",30,00:01.9236,1.9236,8,1,1
2025,owardpato__5,"O'Ward, Pato",5,00:01.9238,1.9238,1,1,1
2025,mclaughlinscott__3,"McLaughlin, Scott",3,00:01.9246,1.9246,4,1,1
2025,rosenqvistfelix__60,"Rosenqvist, Felix",60,00:01.9251,1.9251,1,1,1
2025,shwartzmanrobert__83,"Shwartzman, Robert (R)",83,00:01.9251,1.9251,1,1,1
2025,malukasdavid__4,"Malukas, David",4,00:01.9254,1.9254,8,1,1
2025,ilottcallum__90,"Ilott, Callum",90,00:01.9256,1.9256,9,1,1
2025,larsonkyle__17,"Larson, Kyle",17,00:01.9259,1.9259,7,1,1
2025,carpentered__33,"Carpenter, Ed",33,00:01.9264,1.9264,1,1,1
2025,newgardenjosef__2,"Newgarden, Josef",2,00:01.9264,1.9264,4,1,1
2025,simpsonkyffin__8,"Simpson, Kyffin",8,00:01.9264,1.9264,7,1,1
2025,shwartzmanrobert__83,"Shwartzman, Robert (R)",83,00:01.9269,1.9269,3,1,1
2025,satotakuma__75,"Sato, Takuma",75,00:01.9272,1.9272,1,1,1
2025,harveyjack__24,"Harvey, Jack",24,00:01.9273,1.9273,1,1,1
2025,dalyconor__76,"Daly, Conor",76,00:01.9275,1.9275,7,1,1
2025,rasmussenchristian__21,"Rasmussen, Christian",21,00:01.9278,1.9278,1,1,1
2025,ericssonmarcus__28,"Ericsson, Marcus",28,00:01.9281,1.9281,4,1,1
2025,carpentered__33,"Carpenter, Ed",33,00:01.9282,1.9282,1,1,1
2025,newgardenjosef__2,"Newgarden, Josef",2,00:01.9282,1.9282,2,1,1
2025,powerwill__12,"Power, Will",12,00:01.9288,1.9288,13,1,1
2025,dixonscott__9,"Dixon, Scott",9,00:01.9289,1.9289,4,1,1
2025,simpsonkyffin__8,"Simpson, Kyffin",8,00:01.9294,1.9294,8,1,1
2025,castroneveshelio__06,"Castroneves, Helio",06,00:01.9304,1.9304,2,1,1
2025,rossialexander__20,"Rossi, Alexander",20,00:01.9304,1.9304,19,1,1
2025,lundgaardchristian__7,"Lundgaard, Christian",7,00:01.9305,1.9305,8,1,1
2025,shwartzmanrobert__83,"Shwartzman, Robert (R)",83,00:01.9314,1.9314,4,1,1
2025,owardpato__5,"O'Ward, Pato",5,00:01.9316,1.9316,4,1,1
2025,lundgaardchristian__7,"Lundgaard, Christian",7,00:01.9318,1.9318,4,1,1
2025,defrancescodevlin__30,"DeFrancesco, Devlin",30,00:01.9319,1.9319,8,1,1
2025,hertacolton__26,"Herta, Colton",26,00:01.9323,1.9323,5,1,1
2025,hunterreayryan__23,"Hunter-Reay, Ryan",23,00:01.9325,1.9325,4,1,1
2025,kirkwoodkyle__27,"Kirkwood, Kyle",27,00:01.9326,1.9326,1,1,1
2025,rahalgraham__15,"Rahal, Graham",15,00:01.9326,1.9326,7,1,1
2025,satotakuma__75,"Sato, Takuma",75,00:01.9326,1.9326,3,1,1
2025,rossialexander__20,"Rossi, Alexander",20,00:01.9330,1.933,1,1,1
2025,kirkwoodkyle__27,"Kirkwood, Kyle",27,00:01.9332,1.9332,1,1,1
2025,ferruccisantino__14,"Ferrucci, Santino",14,00:01.9334,1.9334,13,1,1
2025,larsonkyle__17,"Larson, Kyle",17,00:01.9335,1.9335,7,1,1
2025,robbstingray__77,"Robb, Sting Ray",77,00:01.9335,1.9335,1,1,1
2025,malukasdavid__4,"Malukas, David",4,00:01.9342,1.9342,4,1,1
2025,shwartzmanrobert__83,"Shwartzman, Robert (R)",83,00:01.9346,1.9346,1,1,1
2025,paloualex__10,"Palou, Alex",10,00:01.9348,1.9348,2,1,1
2025,simpsonkyffin__8,"Simpson, Kyffin",8,00:01.9349,1.9349,1,1,1
2025,andrettimarco__98,"Andretti, Marco",98,00:01.9351,1.9351,19,1,1
2025,dixonscott__9,"Dixon, Scott",9,00:01.9352,1.9352,4,1,1
2025,kirkwoodkyle__27,"Kirkwood, Kyle",27,00:01.9354,1.9354,2,1,1
2025,mclaughlinscott__3,"McLaughlin, Scott",3,00:01.9356,1.9356,3,1,1
2025,powerwill__12,"Power, Will",12,00:01.9357,1.9357,4,1,1
2025,dalyconor__76,"Daly, Conor",76,00:01.9359,1.9359,4,1,1
2025,castroneveshelio__06,"Castroneves, Helio",06,00:01.9363,1.9363,7,1,1
2025,rasmussenchristian__21,"Rasmussen, Christian",21,00:01.9370,1.937,7,1,1
2025,owardpato__5,"O'Ward, Pato",5,00:01.9379,1.9379,3,1,1
2025,ferruccisantino__14,"Ferrucci, Santino",14,00:01.9384,1.9384,4,1,1
2025,fosterlouis__45,"Foster, Louis (R)",45,00:01.9384,1.9384,2,1,1
2025,siegelnolan__6,"Siegel, Nolan (R)",6,00:01.9384,1.9384,4,1,1
2025,siegelnolan__6,"Siegel, Nolan (R)",6,00:01.9384,1.9384,7,1,1
2025,carpentered__33,"Carpenter, Ed",33,00:01.9387,1.9387,1,1,1
2025,rosenqvistfelix__60,"Rosenqvist, Felix",60,00:01.9391,1.9391,1,1,1
2025,rosenqvistfelix__60,"Rosenqvist, Felix",60,00:01.9391,1.9391,4,1,1
2025,veekayrinus__18,"Veekay, Rinus",18,00:01.9391,1.9391,8,1,1
2025,harveyjack__24,"Harvey, Jack",24,00:01.9392,1.9392,1,1,1
2025,ericssonmarcus__28,"Ericsson, Marcus",28,00:01.9396,1.9396,1,1,1
2025,hertacolton__26,"Herta, Colton",26,00:01.9398,1.9398,1,1,1
2025,defrancescodevlin__30,"DeFrancesco, Devlin",30,00:01.9401,1.9401,7,1,1
2025,newgardenjosef__2,"Newgarden, Josef",2,00:01.9402,1.9402,3,1,1
2025,harveyjack__24,"Harvey, Jack",24,00:01.9403,1.9403,1,1,1
2025,larsonkyle__17,"Larson, Kyle",17,00:01.9404,1.9404,7,1,1
2025,ilottcallum__90,"Ilott, Callum",90,00:01.9413,1.9413,1,1,1
2025,ericssonmarcus__28,"Ericsson, Marcus",28,00:01.9419,1.9419,3,1,1
2025,paloualex__10,"Palou, Alex",10,00:01.9420,1.942,1,1,1
2025,powerwill__12,"Power, Will",12,00:01.9420,1.942,3,1,1
2025,andrettimarco__98,"Andretti, Marco",98,00:01.9433,1.9433,4,1,1
2025,satotakuma__75,"Sato, Takuma",75,00:01.9434,1.9434,1,1,1
2025,ilottcallum__90,"Ilott, Callum",90,00:01.9436,1.9436,3,1,1
2025,rasmussenchristian__21,"Rasmussen, Christian",21,00:01.9439,1.9439,0,1,1
2025,rasmussenchristian__21,"Rasmussen, Christian",21,00:01.9439,1.9439,1,1,1
2025,defrancescodevlin__30,"DeFrancesco, Devlin",30,00:01.9445,1.9445,7,1,1
2025,armstrongmarcus__66,"Armstrong, Marcus",66,00:01.9446,1.9446,5,1,1
2025,defrancescodevlin__30,"DeFrancesco, Devlin",30,00:01.9447,1.9447,5,1,1
2025,rossialexander__20,"Rossi, Alexander",20,00:01.9452,1.9452,1,1,1
2025,dixonscott__9,"Dixon, Scott",9,00:01.9456,1.9456,3,1,1
2025,hunterreayryan__23,"Hunter-Reay, Ryan",23,00:01.9463,1.9463,1,1,1
2025,robbstingray__77,"Robb, Sting Ray",77,00:01.9465,1.9465,7,1,1
2025,veekayrinus__18,"Veekay, Rinus",18,00:01.9467,1.9467,8,1,1
2025,fosterlouis__45,"Foster, Louis (R)",45,00:01.9471,1.9471,4,1,1
2025,hunterreayryan__23,"Hunter-Reay, Ryan",23,00:01.9472,1.9472,7,1,1
2025,kirkwoodkyle__27,"Kirkwood, Kyle",27,00:01.9472,1.9472,1,1,1
2025,rahalgraham__15,"Rahal, Graham",15,00:01.9474,1.9474,1,1,1
2025,simpsonkyffin__8,"Simpson, Kyffin",8,00:01.9474,1.9474,1,1,1
2025,hertacolton__26,"Herta, Colton",26,00:01.9475,1.9475,4,1,1
2025,rahalgraham__15,"Rahal, Graham",15,00:01.9479,1.9479,7,1,1
2025,malukasdavid__4,"Malukas, David",4,00:01.9482,1.9482,9,1,1
2025,ferruccisantino__14,"Ferrucci, Santino",14,00:01.9503,1.9503,13,1,1
2025,robbstingray__77,"Robb, Sting Ray",77,00:01.9511,1.9511,1,1,1
2025,lundgaardchristian__7,"Lundgaard, Christian",7,00:01.9515,1.9515,4,1,1
2025,castroneveshelio__06,"Castroneves, Helio",06,00:01.9517,1.9517,10,1,1
2025,carpentered__33,"Carpenter, Ed",33,00:01.9518,1.9518,0,1,1
2025,veekayrinus__18,"Veekay, Rinus",18,00:01.9522,1.9522,1,1,1
2025,harveyjack__24,"Harvey, Jack",24,00:01.9523,1.9523,4,1,1
2025,dalyconor__76,"Daly, Conor",76,00:01.9531,1.9531,3,1,1
2025,fosterlouis__45,"Foster, Louis (R)",45,00:01.9532,1.9532,4,1,1
2025,hertacolton__26,"Herta, Colton",26,00:01.9536,1.9536,0,1,1
2025,ilottcallum__90,"Ilott, Callum",90,00:01.9541,1.9541,4,1,1
2025,larsonkyle__17,"Larson, Kyle",17,00:01.9549,1.9549,7,1,1
2025,abeljacob__51,"Abel, Jacob (R)",51,00:01.9551,1.9551,7,1,1
2025,armstrongmarcus__66,"Armstrong, Marcus",66,00:01.9551,1.9551,5,1,1
2025,andrettimarco__98,"Andretti, Marco",98,00:01.9565,1.9565,4,1,1
2025,abeljacob__51,"Abel, Jacob (R)",51,00:01.9566,1.9566,7,1,1
2025,hunterreayryan__23,"Hunter-Reay, Ryan",23,00:01.9573,1.9573,4,1,1
2025,siegelnolan__6,"Siegel, Nolan (R)",6,00:01.9583,1.9583,3,1,1
2025,shwartzmanrobert__83,"Shwartzman, Robert (R)",83,00:01.9588,1.9588,1,1,1
2025,mclaughlinscott__3,"McLaughlin, Scott",3,00:01.9592,1.9592,0,1,1
2025,rosenqvistfelix__60,"Rosenqvist, Felix",60,00:01.9594,1.9594,2,1,1
2025,veekayrinus__18,"Veekay, Rinus",18,00:01.9601,1.9601,7,1,1
2025,newgardenjosef__2,"Newgarden, Josef",2,00:01.9604,1.9604,1,1,1
2025,rahalgraham__15,"Rahal, Graham",15,00:01.9605,1.9605,0,1,1
2025,paloualex__10,"Palou, Alex",10,00:01.9612,1.9612,3,1,1
2025,castroneveshelio__06,"Castroneves, Helio",06,00:01.9616,1.9616,7,1,1
2025,powerwill__12,"Power, Will",12,00:01.9627,1.9627,2,1,1
2025,armstrongmarcus__66,"Armstrong, Marcus",66,00:01.9631,1.9631,6,1,1
2025,andrettimarco__98,"Andretti, Marco",98,00:01.9638,1.9638,21,1,1
2025,dixonscott__9,"Dixon, Scott",9,00:01.9641,1.9641,1,1,1
2025,owardpato__5,"O'Ward, Pato",5,00:01.9643,1.9643,3,1,1
2025,rasmussenchristian__21,"Rasmussen, Christian",21,00:01.9648,1.9648,1,1,1
2025,satotakuma__75,"Sato, Takuma",75,00:01.9650,1.965,1,1,1
2025,malukasdavid__4,"Malukas, David",4,00:01.9652,1.9652,7,1,1
2025,rossialexander__20,"Rossi, Alexander",20,00:01.9652,1.9652,12,1,1
2025,defrancescodevlin__30,"DeFrancesco, Devlin",30,00:01.9655,1.9655,7,1,1
2025,ericssonmarcus__28,"Ericsson, Marcus",28,00:01.9659,1.9659,3,1,1
2025,carpentered__33,"Carpenter, Ed",33,00:01.9689,1.9689,0,1,1
2025,ferruccisantino__14,"Ferrucci, Santino",14,00:01.9696,1.9696,13,1,1
2025,robbstingray__77,"Robb, Sting Ray",77,00:01.9696,1.9696,1,1,1
2025,kirkwoodkyle__27,"Kirkwood, Kyle",27,00:01.9701,1.9701,1,1,1
2025,simpsonkyffin__8,"Simpson, Kyffin",8,00:01.9704,1.9704,1,1,1
2025,dalyconor__76,"Daly, Conor",76,00:01.9721,1.9721,14,1,1
2025,paloualex__10,"Palou, Alex",10,00:01.9738,1.9738,4,1,1
2025,fosterlouis__45,"Foster, Louis (R)",45,00:01.9740,1.974,1,1,1
2025,shwartzmanrobert__83,"Shwartzman, Robert (R)",83,00:01.9741,1.9741,1,1,1
2025,hertacolton__26,"Herta, Colton",26,00:01.9742,1.9742,0,1,1
2025,armstrongmarcus__66,"Armstrong, Marcus",66,00:01.9752,1.9752,6,1,1
2025,lundgaardchristian__7,"Lundgaard, Christian",7,00:01.9762,1.9762,7,1,1
2025,abeljacob__51,"Abel, Jacob (R)",51,00:01.9766,1.9766,4,1,1
2025,larsonkyle__17,"Larson, Kyle",17,00:01.9769,1.9769,7,1,1
2025,satotakuma__75,"Sato, Takuma",75,00:01.9776,1.9776,8,1,1
2025,rosenqvistfelix__60,"Rosenqvist, Felix",60,00:01.9777,1.9777,2,1,1
2025,ilottcallum__90,"Ilott, Callum",90,00:01.9783,1.9783,4,1,1
2025,harveyjack__24,"Harvey, Jack",24,00:01.9788,1.9788,4,1,1
2025,malukasdavid__4,"Malukas, David",4,00:01.9791,1.9791,7,1,1
2025,dixonscott__9,"Dixon, Scott",9,00:01.9797,1.9797,1,1,1
2025,rahalgraham__15,"Rahal, Graham",15,00:01.9803,1.9803,1,1,1
2025,siegelnolan__6,"Siegel, Nolan (R)",6,00:01.9808,1.9808,3,1,1
2025,veekayrinus__18,"Veekay, Rinus",18,00:01.9817,1.9817,7,1,1
2025,hunterreayryan__23,"Hunter-Reay, Ryan",23,00:01.9822,1.9822,4,1,1
2025,ferruccisantino__14,"Ferrucci, Santino",14,00:01.9827,1.9827,13,1,1
2025,defrancescodevlin__30,"DeFrancesco, Devlin",30,00:01.9832,1.9832,7,1,1
2025,andrettimarco__98,"Andretti, Marco",98,00:01.9834,1.9834,21,1,1
2025,castroneveshelio__06,"Castroneves, Helio",06,00:01.9841,1.9841,0,1,1
2025,newgardenjosef__2,"Newgarden, Josef",2,00:01.9841,1.9841,3,1,1
2025,mclaughlinscott__3,"McLaughlin, Scott",3,00:01.9844,1.9844,3,1,1
2025,robbstingray__77,"Robb, Sting Ray",77,00:01.9848,1.9848,7,1,1
2025,owardpato__5,"O'Ward, Pato",5,00:01.9855,1.9855,3,1,1
2025,ilottcallum__90,"Ilott, Callum",90,00:01.9869,1.9869,10,1,1
2025,powerwill__12,"Power, Will",12,00:01.9869,1.9869,16,1,1
2025,rossialexander__20,"Rossi, Alexander",20,00:01.9875,1.9875,13,1,1
2025,fosterlouis__45,"Foster, Louis (R)",45,00:01.9881,1.9881,7,1,1
2025,simpsonkyffin__8,"Simpson, Kyffin",8,00:01.9884,1.9884,1,1,1
2025,abeljacob__51,"Abel, Jacob (R)",51,00:01.9888,1.9888,4,1,1
2025,dalyconor__76,"Daly, Conor",76,00:01.9898,1.9898,1,1,1
2025,kirkwoodkyle__27,"Kirkwood, Kyle",27,00:01.9912,1.9912,1,1,1
2025,ericssonmarcus__28,"Ericsson, Marcus",28,00:01.9917,1.9917,8,1,1
2025,carpentered__33,"Carpenter, Ed",33,00:01.9919,1.9919,1,1,1
2025,armstrongmarcus__66,"Armstrong, Marcus",66,00:01.9929,1.9929,6,1,1
2025,rasmussenchristian__21,"Rasmussen, Christian",21,00:01.9938,1.9938,1,1,1
2025,lundgaardchristian__7,"Lundgaard, Christian",7,00:01.9972,1.9972,7,1,1
2025,rahalgraham__15,"Rahal, Graham",15,00:01.9979,1.9979,1,1,1
2025,larsonkyle__17,"Larson, Kyle",17,00:01.9983,1.9983,7,1,1
2025,castroneveshelio__06,"Castroneves, Helio",06,00:01.9989,1.9989,7,1,1
2025,hertacolton__26,"Herta, Colton",26,00:01.9991,1.9991,0,1,1
2025,veekayrinus__18,"Veekay, Rinus",18,00:02.0005,2.0005,7,1,1
2025,siegelnolan__6,"Siegel, Nolan (R)",6,00:02.0023,2.0023,1,1,1
2025,armstrongmarcus__66,"Armstrong, Marcus",66,00:02.0049,2.0049,5,1,1
2025,harveyjack__24,"Harvey, Jack",24,00:02.0051,2.0051,0,1,1
2025,andrettimarco__98,"Andretti, Marco",98,00:02.0061,2.0061,19,1,1
2025,hunterreayryan__23,"Hunter-Reay, Ryan",23,00:02.0061,2.0061,4,1,1
2025,abeljacob__51,"Abel, Jacob (R)",51,00:02.0113,2.0113,4,1,1
2025,abeljacob__51,"Abel, Jacob (R)",51,00:02.0286,2.0286,4,1,1
2025,andrettimarco__98,"Andretti, Marco",98,00:02.0319,2.0319,17,1,1
2025,castroneveshelio__06,"Castroneves, Helio",06,00:02.0359,2.0359,11,1,1
2025,dalyconor__76,"Daly, Conor",76,00:02.0380,2.038,11,1,1
2025,abeljacob__51,"Abel, Jacob (R)",51,00:02.0742,2.0742,5,1,1
2025,hertacolton__26,"Herta, Colton",26,00:02.0833,2.0833,7,1,1
2025,paloualex__10,"Palou, Alex",10,00:02.1033,2.1033,5,1,1
2025,rahalgraham__15,"Rahal, Graham",15,00:02.1089,2.1089,11,1,1
2025,ferruccisantino__14,"Ferrucci, Santino",14,00:02.1103,2.1103,15,1,1
2025,powerwill__12,"Power, Will",12,00:02.1167,2.1167,5,1,1
2025,fosterlouis__45,"Foster, Louis (R)",45,00:02.1222,2.1222,5,1,1
2025,rossialexander__20,"Rossi, Alexander",20,00:02.1295,2.1295,17,1,1
2025,armstrongmarcus__66,"Armstrong, Marcus",66,00:02.1321,2.1321,3,1,1
2025,veekayrinus__18,"Veekay, Rinus",18,00:02.1489,2.1489,11,1,1
2025,dixonscott__9,"Dixon, Scott",9,00:02.1573,2.1573,5,1,1
2025,rosenqvistfelix__60,"Rosenqvist, Felix",60,00:02.1656,2.1656,10,1,1
2025,robbstingray__77,"Robb, Sting Ray",77,00:02.1704,2.1704,11,1,1
2025,rasmussenchristian__21,"Rasmussen, Christian",21,00:02.1791,2.1791,11,1,1
2025,siegelnolan__6,"Siegel, Nolan (R)",6,00:02.1862,2.1862,11,1,1
2025,larsonkyle__17,"Larson, Kyle",17,00:02.1922,2.1922,11,1,1
2025,ericssonmarcus__28,"Ericsson, Marcus",28,00:02.2216,2.2216,14,1,1
2025,harveyjack__24,"Harvey, Jack",24,00:02.2230,2.223,5,1,1
2025,newgardenjosef__2,"Newgarden, Josef",2,00:02.2255,2.2255,5,1,1
2025,shwartzmanrobert__83,"Shwartzman, Robert (R)",83,00:02.2336,2.2336,5,1,1
2025,malukasdavid__4,"Malukas, David",4,00:02.2366,2.2366,5,1,1
2025,ilottcallum__90,"Ilott, Callum",90,00:02.2444,2.2444,11,1,1
2025,owardpato__5,"O'Ward, Pato",5,00:02.2917,2.2917,8,1,1
2025,satotakuma__75,"Sato, Takuma",75,00:02.2937,2.2937,11,1,1
2025,mclaughlinscott__3,"McLaughlin, Scott",3,00:02.3118,2.3118,5,1,1
2025,newgardenjosef__2,"Newgarden, Josef",2,00:02.3611,2.3611,4,1,1
2025,ferruccisantino__14,"Ferrucci, Santino",14,00:02.3623,2.3623,9,1,1
2025,mclaughlinscott__3,"McLaughlin, Scott",3,00:02.3631,2.3631,3,1,1
2025,rosenqvistfelix__60,"Rosenqvist, Felix",60,00:02.3632,2.3632,1,1,1
2025,malukasdavid__4,"Malukas, David",4,00:02.3635,2.3635,8,1,1
2025,rossialexander__20,"Rossi, Alexander",20,00:02.3649,2.3649,13,1,1
2025,malukasdavid__4,"Malukas, David",4,00:02.3651,2.3651,7,1,1
2025,dixonscott__9,"Dixon, Scott",9,00:02.3653,2.3653,4,1,1
2025,rosenqvistfelix__60,"Rosenqvist, Felix",60,00:02.3664,2.3664,1,1,1
2025,newgardenjosef__2,"Newgarden, Josef",2,00:02.3666,2.3666,2,1,1
2025,mclaughlinscott__3,"McLaughlin, Scott",3,00:02.3688,2.3688,3,1,1
2025,paloualex__10,"Palou, Alex",10,00:02.3688,2.3688,4,1,1
2025,owardpato__5,"O'Ward, Pato",5,00:02.3698,2.3698,1,1,1
2025,owardpato__5,"O'Ward, Pato",5,00:02.3698,2.3698,2,1,1
2025,rossialexander__20,"Rossi, Alexander",20,00:02.3699,2.3699,13,1,1
2025,powerwill__12,"Power, Will",12,00:02.3710,2.371,1,1,1
2025,defrancescodevlin__30,"DeFrancesco, Devlin",30,00:02.3711,2.3711,7,1,1
2025,ferruccisantino__14,"Ferrucci, Santino",14,00:02.3714,2.3714,13,1,1
2025,paloualex__10,"Palou, Alex",10,00:02.3716,2.3716,4,1,1
2025,owardpato__5,"O'Ward, Pato",5,00:02.3720,2.372,7,1,1
2025,satotakuma__75,"Sato, Takuma",75,00:02.3721,2.3721,8,1,1
2025,satotakuma__75,"Sato, Takuma",75,00:02.3725,2.3725,10,1,1
2025,carpentered__33,"Carpenter, Ed",33,00:02.3727,2.3727,9,1,1
2025,dixonscott__9,"Dixon, Scott",9,00:02.3729,2.3729,4,1,1
2025,carpentered__33,"Carpenter, Ed",33,00:02.3730,2.373,1,1,1
2025,ericssonmarcus__28,"Ericsson, Marcus",28,00:02.3735,2.3735,1,1,1
2025,shwartzmanrobert__83,"Shwartzman, Robert (R)",83,00:02.3739,2.3739,2,1,1
2025,rasmussenchristian__21,"Rasmussen, Christian",21,00:02.3742,2.3742,10,1,1
2025,lundgaardchristian__7,"Lundgaard, Christian",7,00:02.3751,2.3751,4,1,1
2025,powerwill__12,"Power, Will",12,00:02.3751,2.3751,2,1,1
2025,rasmussenchristian__21,"Rasmussen, Christian",21,00:02.3752,2.3752,1,1,1
2025,ilottcallum__90,"Ilott, Callum",90,00:02.3755,2.3755,2,1,1
2025,shwartzmanrobert__83,"Shwartzman, Robert (R)",83,00:02.3755,2.3755,4,1,1
2025,siegelnolan__6,"Siegel, Nolan (R)",6,00:02.3757,2.3757,1,1,1
2025,robbstingray__77,"Robb, Sting Ray",77,00:02.3758,2.3758,3,1,1
2025,robbstingray__77,"Robb, Sting Ray",77,00:02.3758,2.3758,7,1,1
2025,larsonkyle__17,"Larson, Kyle",17,00:02.3764,2.3764,9,1,1
2025,dalyconor__76,"Daly, Conor",76,00:02.3768,2.3768,15,1,1
2025,rosenqvistfelix__60,"Rosenqvist, Felix",60,00:02.3771,2.3771,1,1,1
2025,castroneveshelio__06,"Castroneves, Helio",06,00:02.3777,2.3777,2,1,1
2025,malukasdavid__4,"Malukas, David",4,00:02.3778,2.3778,7,1,1
2025,lundgaardchristian__7,"Lundgaard, Christian",7,00:02.3781,2.3781,8,1,1
2025,mclaughlinscott__3,"McLaughlin, Scott",3,00:02.3790,2.379,1,1,1
2025,newgardenjosef__2,"Newgarden, Josef",2,00:02.3791,2.3791,2,1,1
