path,key,value_type,value,year,session_id
root.records[20].BestLapTime,BestLapTime,NoneType,None,2018,5320
root.records[20].BestSpeed,BestSpeed,NoneType,None,2018,5320
root.records[20].InLap,InLap,NoneType,None,2018,5320
root.records[20].Difference,Difference,NoneType,None,2018,5320
root.records[20].Gap,Gap,NoneType,None,2018,5320
root.records[20].SpeedAvg,SpeedAvg,float,225.934,2018,5320
root.records[20].TimesLed,TimesLed,NoneType,None,2018,5320
root.records[20].LapsLed,LapsLed,NoneType,None,2018,5320
root.records[20].PitStops,PitStops,NoneType,None,2018,5320
root.records[20].Status,Status,NoneType,None,2018,5320
root.records[20].PointsEarned,PointsEarned,NoneType,None,2018,5320
root.records[20].IsDeleted,IsDeleted,bool,False,2018,5320
root.records[20].QualLap1,QualLap1,str, 39.7450,2018,5320
root.records[20].QualLap2,QualLap2,str, 39.8074,2018,5320
root.records[20].QualLap3,QualLap3,str, 39.8642,2018,5320
root.records[20].QualLap4,QualLap4,str, 39.9222,2018,5320
root.records[20].DriverName,DriverName,str,Kyle Kaiser,2018,5320
root.records[20].SpeedAvgFormatted,SpeedAvgFormatted,str,225.934,2018,5320
root.records[20].BestSpeedFormatted,BestSpeedFormatted,NoneType,None,2018,5320
root.records[20].TeamName,TeamName,str,Juncos Hollinger Racing,2018,5320
root.records[21].DriverUrl,DriverUrl,NoneType,None,2018,5320
