path,file_type,dataset_rows,field,nonempty_count,unique_nonempty_count,example_values
weather/evidence/last_chance_official/2021_drivers_by_year.json,json,,[20].OverallPosition,1,1,26
weather/evidence/last_chance_official/2021_drivers_by_year.json,json,,[21].OverallPosition,1,1,19
weather/evidence/last_chance_official/2021_drivers_by_year.json,json,,[22].OverallPosition,1,1,28
weather/evidence/last_chance_official/2021_drivers_by_year.json,json,,[23].OverallPosition,1,1,30
weather/evidence/last_chance_official/2021_drivers_by_year.json,json,,[24].OverallPosition,1,1,23
weather/evidence/last_chance_official/2021_drivers_by_year.json,json,,[25].OverallPosition,1,1,36
weather/evidence/last_chance_official/2021_drivers_by_year.json,json,,[26].OverallPosition,1,1,37
weather/evidence/last_chance_official/2021_drivers_by_year.json,json,,[27].OverallPosition,1,1,42
weather/evidence/last_chance_official/2021_drivers_by_year.json,json,,[28].OverallPosition,1,1,14
weather/evidence/last_chance_official/2021_drivers_by_year.json,json,,[29].OverallPosition,1,1,31
weather/evidence/last_chance_official/2021_drivers_by_year.json,json,,[30].OverallPosition,1,1,2
weather/evidence/last_chance_official/2021_drivers_by_year.json,json,,[31].OverallPosition,1,1,39
weather/evidence/last_chance_official/2021_drivers_by_year.json,json,,[32].OverallPosition,1,1,3
weather/evidence/last_chance_official/2021_drivers_by_year.json,json,,[33].OverallPosition,1,1,8
weather/evidence/last_chance_official/2021_drivers_by_year.json,json,,[34].OverallPosition,1,1,1
weather/evidence/last_chance_official/2021_drivers_by_year.json,json,,[35].OverallPosition,1,1,9
weather/evidence/last_chance_official/2021_drivers_by_year.json,json,,[36].OverallPosition,1,1,7
weather/evidence/last_chance_official/2021_drivers_by_year.json,json,,[37].OverallPosition,1,1,21
weather/evidence/last_chance_official/2021_drivers_by_year.json,json,,[38].OverallPosition,1,1,10
weather/evidence/last_chance_official/2021_drivers_by_year.json,json,,[39].OverallPosition,1,1,11
weather/evidence/last_chance_official/2021_drivers_by_year.json,json,,[40].OverallPosition,1,1,12
weather/evidence/last_chance_official/2021_drivers_by_year.json,json,,[41].OverallPosition,1,1,34
weather/evidence/last_chance_official/2021_drivers_by_year.json,json,,[42].OverallPosition,1,1,41
weather/evidence/last_chance_official/2024_last_chance_session_6385_v2.json,json,,records[0].PositionStart,0,0,
weather/evidence/last_chance_official/2024_last_chance_session_6385_v2.json,json,,records[0].PositionFinish,1,1,1
weather/evidence/last_chance_official/2024_last_chance_session_6385_v2.json,json,,records[0].ElapsedTime,1,1,02:36.4590
weather/evidence/last_chance_official/2024_last_chance_session_6385_v2.json,json,,records[1].PositionStart,0,0,
weather/evidence/last_chance_official/2024_last_chance_session_6385_v2.json,json,,records[1].PositionFinish,1,1,2
weather/evidence/last_chance_official/2024_last_chance_session_6385_v2.json,json,,records[1].ElapsedTime,1,1,02:36.5037
weather/evidence/last_chance_official/2024_last_chance_session_6385_v2.json,json,,records[2].PositionStart,0,0,
weather/evidence/last_chance_official/2024_last_chance_session_6385_v2.json,json,,records[2].PositionFinish,1,1,3
weather/evidence/last_chance_official/2024_last_chance_session_6385_v2.json,json,,records[2].ElapsedTime,1,1,02:36.5396
weather/evidence/last_chance_official/2024_last_chance_session_6385_v2.json,json,,records[3].PositionStart,0,0,
weather/evidence/last_chance_official/2024_last_chance_session_6385_v2.json,json,,records[3].PositionFinish,1,1,4
weather/evidence/last_chance_official/2024_last_chance_session_6385_v2.json,json,,records[3].ElapsedTime,1,1,02:36.8174
weather/evidence/last_chance_official/2023_driver_event_details_3608.json,json,,SeasonRank,1,1,35
weather/evidence/last_chance_official/2023_driver_event_details_3608.json,json,,EventSessionList[0].Result.PositionStart,1,1,24
weather/evidence/last_chance_official/2023_driver_event_details_3608.json,json,,EventSessionList[0].Result.PositionFinish,1,1,17
weather/evidence/last_chance_official/2023_driver_event_details_3608.json,json,,EventSessionList[0].Result.ElapsedTime,1,1,02:58:30.9411
weather/evidence/last_chance_official/2023_driver_event_details_3608.json,json,,EventSessionList[1].Result.PositionStart,0,0,
weather/evidence/last_chance_official/2023_driver_event_details_3608.json,json,,EventSessionList[1].Result.PositionFinish,1,1,19
weather/evidence/last_chance_official/2023_driver_event_details_3608.json,json,,EventSessionList[1].Result.ElapsedTime,0,0,
weather/evidence/last_chance_official/2023_driver_event_details_3608.json,json,,EventSessionList[2].Result.PositionStart,0,0,
weather/evidence/last_chance_official/2023_driver_event_details_3608.json,json,,EventSessionList[2].Result.PositionFinish,1,1,7
weather/evidence/last_chance_official/2023_driver_event_details_3608.json,json,,EventSessionList[2].Result.ElapsedTime,0,0,
weather/evidence/last_chance_official/2023_driver_event_details_3608.json,json,,EventSessionList[3].Result.PositionStart,0,0,
weather/evidence/last_chance_official/2023_driver_event_details_3608.json,json,,EventSessionList[3].Result.PositionFinish,1,1,24
weather/evidence/last_chance_official/2023_driver_event_details_3608.json,json,,EventSessionList[3].Result.ElapsedTime,1,1,02:35.3857
weather/evidence/last_chance_official/2023_driver_event_details_3608.json,json,,EventSessionList[4].Result.PositionStart,0,0,
