fused_decision_id,year,driver,assumed_time_remaining_minutes,priority_wait_reduction_percent,retain_p_completed,withdraw_p_completed,retain_p_final_meets_benchmark,withdraw_p_final_meets_benchmark,withdraw_p_no_final_result,withdraw_p_final_worse_than_current,delta_benchmark_success_probability
DAY1::DAY1_2021_4_POST_FIRST_ATTEMPT,2021,Dalton Kellett,30,50,0.4991,1.0,0.07025,0.14245,0.0,0.3436,0.07219999999999999
DAY1::DAY1_2021_4_POST_FIRST_ATTEMPT,2021,Dalton Kellett,30,75,0.4991,1.0,0.07025,0.14245,0.0,0.3436,0.07219999999999999
DAY1::DAY1_2021_4_POST_FIRST_ATTEMPT,2021,Dalton Kellett,45,0,0.7511,0.7511,0.1055,0.1055,0.2489,0.50545,0.0
DAY1::DAY1_2021_4_POST_FIRST_ATTEMPT,2021,Dalton Kellett,45,25,0.7511,1.0,0.1055,0.14195,0.0,0.34355,0.036449999999999996
DAY1::DAY1_2021_4_POST_FIRST_ATTEMPT,2021,Dalton Kellett,45,50,0.7511,1.0,0.1055,0.14195,0.0,0.34355,0.036449999999999996
DAY1::DAY1_2021_4_POST_FIRST_ATTEMPT,2021,Dalton Kellett,45,75,0.7511,1.0,0.1055,0.14195,0.0,0.34355,0.036449999999999996
DAY1::DAY1_2021_4_POST_FIRST_ATTEMPT,2021,Dalton Kellett,60,0,1.0,1.0,0.1402,0.1402,0.0,0.34405,0.0
DAY1::DAY1_2021_4_POST_FIRST_ATTEMPT,2021,Dalton Kellett,60,25,1.0,1.0,0.1402,0.1402,0.0,0.34405,0.0
DAY1::DAY1_2021_4_POST_FIRST_ATTEMPT,2021,Dalton Kellett,60,50,1.0,1.0,0.1402,0.1402,0.0,0.34405,0.0
DAY1::DAY1_2021_4_POST_FIRST_ATTEMPT,2021,Dalton Kellett,60,75,1.0,1.0,0.1402,0.1402,0.0,0.34405,0.0
DAY1::DAY1_2021_51_POST_FIRST_ATTEMPT,2021,Pietro Fittipaldi,5,0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_51_POST_FIRST_ATTEMPT,2021,Pietro Fittipaldi,5,25,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_51_POST_FIRST_ATTEMPT,2021,Pietro Fittipaldi,5,50,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_51_POST_FIRST_ATTEMPT,2021,Pietro Fittipaldi,5,75,0.0,0.2526,1.0,0.0743,0.7474,0.94835,-0.9257
DAY1::DAY1_2021_51_POST_FIRST_ATTEMPT,2021,Pietro Fittipaldi,10,0,0.24555,0.24555,1.0,0.0692,0.75445,0.95325,-0.9308
DAY1::DAY1_2021_51_POST_FIRST_ATTEMPT,2021,Pietro Fittipaldi,10,25,0.24555,0.24555,1.0,0.0692,0.75445,0.95325,-0.9308
DAY1::DAY1_2021_51_POST_FIRST_ATTEMPT,2021,Pietro Fittipaldi,10,50,0.24555,0.24555,1.0,0.0692,0.75445,0.95325,-0.9308
DAY1::DAY1_2021_51_POST_FIRST_ATTEMPT,2021,Pietro Fittipaldi,10,75,0.24555,0.49685,1.0,0.1382,0.50315,0.9051,-0.8618
DAY1::DAY1_2021_51_POST_FIRST_ATTEMPT,2021,Pietro Fittipaldi,15,0,0.24715,0.24715,1.0,0.07265,0.75285,0.9493,-0.92735
DAY1::DAY1_2021_51_POST_FIRST_ATTEMPT,2021,Pietro Fittipaldi,15,25,0.24715,0.49515,1.0,0.14135,0.50485,0.9008,-0.85865
DAY1::DAY1_2021_51_POST_FIRST_ATTEMPT,2021,Pietro Fittipaldi,15,50,0.24715,0.49515,1.0,0.14135,0.50485,0.9008,-0.85865
DAY1::DAY1_2021_51_POST_FIRST_ATTEMPT,2021,Pietro Fittipaldi,15,75,0.24715,1.0,1.0,0.2876,0.0,0.7992,-0.7123999999999999
DAY1::DAY1_2021_51_POST_FIRST_ATTEMPT,2021,Pietro Fittipaldi,20,0,0.5027,0.5027,1.0,0.14615,0.4973,0.8984,-0.85385
DAY1::DAY1_2021_51_POST_FIRST_ATTEMPT,2021,Pietro Fittipaldi,20,25,0.5027,0.5027,1.0,0.14615,0.4973,0.8984,-0.85385
DAY1::DAY1_2021_51_POST_FIRST_ATTEMPT,2021,Pietro Fittipaldi,20,50,0.5027,0.7519,1.0,0.21725,0.2481,0.85085,-0.7827500000000001
DAY1::DAY1_2021_51_POST_FIRST_ATTEMPT,2021,Pietro Fittipaldi,20,75,0.5027,1.0,1.0,0.28455,0.0,0.80535,-0.7154499999999999
DAY1::DAY1_2021_51_POST_FIRST_ATTEMPT,2021,Pietro Fittipaldi,30,0,0.49415,0.49415,1.0,0.1393,0.50585,0.9022,-0.8607
DAY1::DAY1_2021_51_POST_FIRST_ATTEMPT,2021,Pietro Fittipaldi,30,25,0.49415,0.74935,1.0,0.21295,0.25065,0.8503,-0.78705
DAY1::DAY1_2021_51_POST_FIRST_ATTEMPT,2021,Pietro Fittipaldi,30,50,0.49415,1.0,1.0,0.2843,0.0,0.80025,-0.7157
DAY1::DAY1_2021_51_POST_FIRST_ATTEMPT,2021,Pietro Fittipaldi,30,75,0.49415,1.0,1.0,0.2843,0.0,0.80025,-0.7157
DAY1::DAY1_2021_51_POST_FIRST_ATTEMPT,2021,Pietro Fittipaldi,45,0,0.7466,0.7466,1.0,0.2146,0.2534,0.8503,-0.7854
DAY1::DAY1_2021_51_POST_FIRST_ATTEMPT,2021,Pietro Fittipaldi,45,25,0.7466,1.0,1.0,0.28945,0.0,0.79985,-0.71055
DAY1::DAY1_2021_51_POST_FIRST_ATTEMPT,2021,Pietro Fittipaldi,45,50,0.7466,1.0,1.0,0.28945,0.0,0.79985,-0.71055
DAY1::DAY1_2021_51_POST_FIRST_ATTEMPT,2021,Pietro Fittipaldi,45,75,0.7466,1.0,1.0,0.28945,0.0,0.79985,-0.71055
DAY1::DAY1_2021_51_POST_FIRST_ATTEMPT,2021,Pietro Fittipaldi,60,0,1.0,1.0,1.0,0.28865,0.0,0.8007,-0.7113499999999999
DAY1::DAY1_2021_51_POST_FIRST_ATTEMPT,2021,Pietro Fittipaldi,60,25,1.0,1.0,1.0,0.28865,0.0,0.8007,-0.7113499999999999
DAY1::DAY1_2021_51_POST_FIRST_ATTEMPT,2021,Pietro Fittipaldi,60,50,1.0,1.0,1.0,0.28865,0.0,0.8007,-0.7113499999999999
DAY1::DAY1_2021_51_POST_FIRST_ATTEMPT,2021,Pietro Fittipaldi,60,75,1.0,1.0,1.0,0.28865,0.0,0.8007,-0.7113499999999999
DAY1::DAY1_2021_59_POST_FIRST_ATTEMPT,2021,Max Chilton,5,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_59_POST_FIRST_ATTEMPT,2021,Max Chilton,5,25,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_59_POST_FIRST_ATTEMPT,2021,Max Chilton,5,50,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_59_POST_FIRST_ATTEMPT,2021,Max Chilton,5,75,0.0,0.24685,0.0,0.05505,0.75315,0.82475,0.05505
DAY1::DAY1_2021_59_POST_FIRST_ATTEMPT,2021,Max Chilton,10,0,0.24915,0.24915,0.05245,0.05245,0.75085,0.82475,0.0
DAY1::DAY1_2021_59_POST_FIRST_ATTEMPT,2021,Max Chilton,10,25,0.24915,0.24915,0.05245,0.05245,0.75085,0.82475,0.0
DAY1::DAY1_2021_59_POST_FIRST_ATTEMPT,2021,Max Chilton,10,50,0.24915,0.24915,0.05245,0.05245,0.75085,0.82475,0.0
DAY1::DAY1_2021_59_POST_FIRST_ATTEMPT,2021,Max Chilton,10,75,0.24915,0.49945,0.05245,0.10675,0.50055,0.6485,0.0543
DAY1::DAY1_2021_59_POST_FIRST_ATTEMPT,2021,Max Chilton,15,0,0.25,0.25,0.05675,0.05675,0.75,0.8228,0.0
DAY1::DAY1_2021_59_POST_FIRST_ATTEMPT,2021,Max Chilton,15,25,0.25,0.492,0.05675,0.1117,0.508,0.6514,0.05494999999999999
DAY1::DAY1_2021_59_POST_FIRST_ATTEMPT,2021,Max Chilton,15,50,0.25,0.492,0.05675,0.1117,0.508,0.6514,0.05494999999999999
DAY1::DAY1_2021_59_POST_FIRST_ATTEMPT,2021,Max Chilton,15,75,0.25,1.0,0.05675,0.2208,0.0,0.29025,0.16405
DAY1::DAY1_2021_59_POST_FIRST_ATTEMPT,2021,Max Chilton,20,0,0.50345,0.50345,0.10915,0.10915,0.49655,0.64565,0.0
DAY1::DAY1_2021_59_POST_FIRST_ATTEMPT,2021,Max Chilton,20,25,0.50345,0.50345,0.10915,0.10915,0.49655,0.64565,0.0
DAY1::DAY1_2021_59_POST_FIRST_ATTEMPT,2021,Max Chilton,20,50,0.50345,0.75265,0.10915,0.16195,0.24735,0.47195,0.052800000000000014
DAY1::DAY1_2021_59_POST_FIRST_ATTEMPT,2021,Max Chilton,20,75,0.50345,1.0,0.10915,0.21745,0.0,0.29735,0.10830000000000001
DAY1::DAY1_2021_59_POST_FIRST_ATTEMPT,2021,Max Chilton,30,0,0.4978,0.4978,0.10995,0.10995,0.5022,0.6513,0.0
DAY1::DAY1_2021_59_POST_FIRST_ATTEMPT,2021,Max Chilton,30,25,0.4978,0.748,0.10995,0.1664,0.252,0.47325,0.056449999999999986
DAY1::DAY1_2021_59_POST_FIRST_ATTEMPT,2021,Max Chilton,30,50,0.4978,1.0,0.10995,0.2211,0.0,0.29455,0.11114999999999998
DAY1::DAY1_2021_59_POST_FIRST_ATTEMPT,2021,Max Chilton,30,75,0.4978,1.0,0.10995,0.2211,0.0,0.29455,0.11114999999999998
DAY1::DAY1_2021_59_POST_FIRST_ATTEMPT,2021,Max Chilton,45,0,0.7477,0.7477,0.16225,0.16225,0.2523,0.4749,0.0
DAY1::DAY1_2021_59_POST_FIRST_ATTEMPT,2021,Max Chilton,45,25,0.7477,1.0,0.16225,0.2213,0.0,0.29395,0.05904999999999999
DAY1::DAY1_2021_59_POST_FIRST_ATTEMPT,2021,Max Chilton,45,50,0.7477,1.0,0.16225,0.2213,0.0,0.29395,0.05904999999999999
DAY1::DAY1_2021_59_POST_FIRST_ATTEMPT,2021,Max Chilton,45,75,0.7477,1.0,0.16225,0.2213,0.0,0.29395,0.05904999999999999
DAY1::DAY1_2021_59_POST_FIRST_ATTEMPT,2021,Max Chilton,60,0,1.0,1.0,0.22305,0.22305,0.0,0.29365,0.0
DAY1::DAY1_2021_59_POST_FIRST_ATTEMPT,2021,Max Chilton,60,25,1.0,1.0,0.22305,0.22305,0.0,0.29365,0.0
DAY1::DAY1_2021_59_POST_FIRST_ATTEMPT,2021,Max Chilton,60,50,1.0,1.0,0.22305,0.22305,0.0,0.29365,0.0
DAY1::DAY1_2021_59_POST_FIRST_ATTEMPT,2021,Max Chilton,60,75,1.0,1.0,0.22305,0.22305,0.0,0.29365,0.0
DAY1::DAY1_2021_5_POST_FIRST_ATTEMPT,2021,Pato O'Ward,5,0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_5_POST_FIRST_ATTEMPT,2021,Pato O'Ward,5,25,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_5_POST_FIRST_ATTEMPT,2021,Pato O'Ward,5,50,0.0,0.0,1.0,0.0,1.0,1.0,-1.0
DAY1::DAY1_2021_5_POST_FIRST_ATTEMPT,2021,Pato O'Ward,5,75,0.0,0.2504,1.0,0.1503,0.7496,0.86245,-0.8497
DAY1::DAY1_2021_5_POST_FIRST_ATTEMPT,2021,Pato O'Ward,10,0,0.2468,0.2468,1.0,0.15065,0.7532,0.8664,-0.84935
DAY1::DAY1_2021_5_POST_FIRST_ATTEMPT,2021,Pato O'Ward,10,25,0.2468,0.2468,1.0,0.15065,0.7532,0.8664,-0.84935
DAY1::DAY1_2021_5_POST_FIRST_ATTEMPT,2021,Pato O'Ward,10,50,0.2468,0.2468,1.0,0.15065,0.7532,0.8664,-0.84935
DAY1::DAY1_2021_5_POST_FIRST_ATTEMPT,2021,Pato O'Ward,10,75,0.2468,0.49925,1.0,0.3045,0.50075,0.72635,-0.6955
DAY1::DAY1_2021_5_POST_FIRST_ATTEMPT,2021,Pato O'Ward,15,0,0.2548,0.2548,1.0,0.1538,0.7452,0.8623,-0.8462000000000001
DAY1::DAY1_2021_5_POST_FIRST_ATTEMPT,2021,Pato O'Ward,15,25,0.2548,0.50245,1.0,0.30365,0.49755,0.7264,-0.69635
DAY1::DAY1_2021_5_POST_FIRST_ATTEMPT,2021,Pato O'Ward,15,50,0.2548,0.50245,1.0,0.30365,0.49755,0.7264,-0.69635
DAY1::DAY1_2021_5_POST_FIRST_ATTEMPT,2021,Pato O'Ward,15,75,0.2548,1.0,1.0,0.59955,0.0,0.45865,-0.40045
DAY1::DAY1_2021_5_POST_FIRST_ATTEMPT,2021,Pato O'Ward,20,0,0.49965,0.49965,1.0,0.30385,0.50035,0.7264,-0.69615
DAY1::DAY1_2021_5_POST_FIRST_ATTEMPT,2021,Pato O'Ward,20,25,0.49965,0.49965,1.0,0.30385,0.50035,0.7264,-0.69615
DAY1::DAY1_2021_5_POST_FIRST_ATTEMPT,2021,Pato O'Ward,20,50,0.49965,0.75045,1.0,0.4547,0.24955,0.5926,-0.5453
DAY1::DAY1_2021_5_POST_FIRST_ATTEMPT,2021,Pato O'Ward,20,75,0.49965,1.0,1.0,0.6054,0.0,0.4582,-0.39459999999999995
DAY1::DAY1_2021_5_POST_FIRST_ATTEMPT,2021,Pato O'Ward,30,0,0.4973,0.4973,1.0,0.3054,0.5027,0.72625,-0.6946
DAY1::DAY1_2021_5_POST_FIRST_ATTEMPT,2021,Pato O'Ward,30,25,0.4973,0.74195,1.0,0.45555,0.25805,0.59185,-0.54445
DAY1::DAY1_2021_5_POST_FIRST_ATTEMPT,2021,Pato O'Ward,30,50,0.4973,1.0,1.0,0.6112,0.0,0.4525,-0.38880000000000003
DAY1::DAY1_2021_5_POST_FIRST_ATTEMPT,2021,Pato O'Ward,30,75,0.4973,1.0,1.0,0.6112,0.0,0.4525,-0.38880000000000003
DAY1::DAY1_2021_5_POST_FIRST_ATTEMPT,2021,Pato O'Ward,45,0,0.75015,0.75015,1.0,0.44595,0.24985,0.59955,-0.5540499999999999
DAY1::DAY1_2021_5_POST_FIRST_ATTEMPT,2021,Pato O'Ward,45,25,0.75015,1.0,1.0,0.59905,0.0,0.46155,-0.40095000000000003
DAY1::DAY1_2021_5_POST_FIRST_ATTEMPT,2021,Pato O'Ward,45,50,0.75015,1.0,1.0,0.59905,0.0,0.46155,-0.40095000000000003
DAY1::DAY1_2021_5_POST_FIRST_ATTEMPT,2021,Pato O'Ward,45,75,0.75015,1.0,1.0,0.59905,0.0,0.46155,-0.40095000000000003
DAY1::DAY1_2021_5_POST_FIRST_ATTEMPT,2021,Pato O'Ward,60,0,1.0,1.0,1.0,0.60505,0.0,0.45835,-0.39495
DAY1::DAY1_2021_5_POST_FIRST_ATTEMPT,2021,Pato O'Ward,60,25,1.0,1.0,1.0,0.60505,0.0,0.45835,-0.39495
DAY1::DAY1_2021_5_POST_FIRST_ATTEMPT,2021,Pato O'Ward,60,50,1.0,1.0,1.0,0.60505,0.0,0.45835,-0.39495
DAY1::DAY1_2021_5_POST_FIRST_ATTEMPT,2021,Pato O'Ward,60,75,1.0,1.0,1.0,0.60505,0.0,0.45835,-0.39495
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,2021,Jack Harvey,5,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,2021,Jack Harvey,5,25,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,2021,Jack Harvey,5,50,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,2021,Jack Harvey,5,75,0.0,0.2516,0.0,0.08295,0.7484,0.7484,0.08295
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,2021,Jack Harvey,10,0,0.2481,0.2481,0.0815,0.0815,0.7519,0.7519,0.0
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,2021,Jack Harvey,10,25,0.2481,0.2481,0.0815,0.0815,0.7519,0.7519,0.0
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,2021,Jack Harvey,10,50,0.2481,0.2481,0.0815,0.0815,0.7519,0.7519,0.0
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,2021,Jack Harvey,10,75,0.2481,0.4987,0.0815,0.1636,0.5013,0.5013,0.08209999999999999
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,2021,Jack Harvey,15,0,0.25095,0.25095,0.08085,0.08085,0.74905,0.74905,0.0
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,2021,Jack Harvey,15,25,0.25095,0.49695,0.08085,0.1634,0.50305,0.50305,0.08254999999999998
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,2021,Jack Harvey,15,50,0.25095,0.49695,0.08085,0.1634,0.50305,0.50305,0.08254999999999998
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,2021,Jack Harvey,15,75,0.25095,1.0,0.08085,0.33125,0.0,0.0,0.25039999999999996
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,2021,Jack Harvey,20,0,0.5081,0.5081,0.16585,0.16585,0.4919,0.4919,0.0
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,2021,Jack Harvey,20,25,0.5081,0.5081,0.16585,0.16585,0.4919,0.4919,0.0
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,2021,Jack Harvey,20,50,0.5081,0.7547,0.16585,0.2479,0.2453,0.2453,0.08205000000000001
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,2021,Jack Harvey,20,75,0.5081,1.0,0.16585,0.32895,0.0,0.0,0.16310000000000002
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,2021,Jack Harvey,30,0,0.5036,0.5036,0.1677,0.1677,0.4964,0.4964,0.0
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,2021,Jack Harvey,30,25,0.5036,0.74855,0.1677,0.24665,0.25145,0.25145,0.07895000000000002
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,2021,Jack Harvey,30,50,0.5036,1.0,0.1677,0.329,0.0,0.0,0.16130000000000003
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,2021,Jack Harvey,30,75,0.5036,1.0,0.1677,0.329,0.0,0.0,0.16130000000000003
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,2021,Jack Harvey,45,0,0.7538,0.7538,0.2489,0.2489,0.2462,0.2462,0.0
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,2021,Jack Harvey,45,25,0.7538,1.0,0.2489,0.3332,0.0,0.0,0.08429999999999999
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,2021,Jack Harvey,45,50,0.7538,1.0,0.2489,0.3332,0.0,0.0,0.08429999999999999
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,2021,Jack Harvey,45,75,0.7538,1.0,0.2489,0.3332,0.0,0.0,0.08429999999999999
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,2021,Jack Harvey,60,0,1.0,1.0,0.3361,0.3361,0.0,0.0,0.0
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,2021,Jack Harvey,60,25,1.0,1.0,0.3361,0.3361,0.0,0.0,0.0
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,2021,Jack Harvey,60,50,1.0,1.0,0.3361,0.3361,0.0,0.0,0.0
DAY1::DAY1_2021_60_POST_FIRST_ATTEMPT,2021,Jack Harvey,60,75,1.0,1.0,0.3361,0.3361,0.0,0.0,0.0
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,2021,RC Enerson,5,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,2021,RC Enerson,5,25,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,2021,RC Enerson,5,50,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,2021,RC Enerson,5,75,0.0,0.2495,0.0,0.0,0.7505,0.9941,0.0
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,2021,RC Enerson,10,0,0.2518,0.2518,0.0,0.0,0.7482,0.9941,0.0
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,2021,RC Enerson,10,25,0.2518,0.2518,0.0,0.0,0.7482,0.9941,0.0
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,2021,RC Enerson,10,50,0.2518,0.2518,0.0,0.0,0.7482,0.9941,0.0
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,2021,RC Enerson,10,75,0.2518,0.5012,0.0,0.0,0.4988,0.9881,0.0
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,2021,RC Enerson,15,0,0.2501,0.2501,0.0,0.0,0.7499,0.99305,0.0
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,2021,RC Enerson,15,25,0.2501,0.50035,0.0,0.0,0.49965,0.9875,0.0
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,2021,RC Enerson,15,50,0.2501,0.50035,0.0,0.0,0.49965,0.9875,0.0
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,2021,RC Enerson,15,75,0.2501,1.0,0.0,0.0,0.0,0.976,0.0
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,2021,RC Enerson,20,0,0.50385,0.50385,0.0,0.0,0.49615,0.98815,0.0
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,2021,RC Enerson,20,25,0.50385,0.50385,0.0,0.0,0.49615,0.98815,0.0
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,2021,RC Enerson,20,50,0.50385,0.7505,0.0,0.0,0.2495,0.9817,0.0
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,2021,RC Enerson,20,75,0.50385,1.0,0.0,0.0,0.0,0.976,0.0
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,2021,RC Enerson,30,0,0.5017,0.5017,0.0,0.0,0.4983,0.9894,0.0
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,2021,RC Enerson,30,25,0.5017,0.7472,0.0,0.0,0.2528,0.98415,0.0
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,2021,RC Enerson,30,50,0.5017,1.0,0.0,0.0,0.0,0.9782,0.0
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,2021,RC Enerson,30,75,0.5017,1.0,0.0,0.0,0.0,0.9782,0.0
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,2021,RC Enerson,45,0,0.74945,0.74945,0.0,0.0,0.25055,0.98195,0.0
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,2021,RC Enerson,45,25,0.74945,1.0,0.0,0.0,0.0,0.97635,0.0
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,2021,RC Enerson,45,50,0.74945,1.0,0.0,0.0,0.0,0.97635,0.0
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,2021,RC Enerson,45,75,0.74945,1.0,0.0,0.0,0.0,0.97635,0.0
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,2021,RC Enerson,60,0,1.0,1.0,0.0,0.0,0.0,0.97645,0.0
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,2021,RC Enerson,60,25,1.0,1.0,0.0,0.0,0.0,0.97645,0.0
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,2021,RC Enerson,60,50,1.0,1.0,0.0,0.0,0.0,0.97645,0.0
DAY1::DAY1_2021_75_POST_FIRST_ATTEMPT,2021,RC Enerson,60,75,1.0,1.0,0.0,0.0,0.0,0.97645,0.0
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,2021,Felix Rosenqvist,5,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,2021,Felix Rosenqvist,5,25,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,2021,Felix Rosenqvist,5,50,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,2021,Felix Rosenqvist,5,75,0.0,0.2526,0.0,0.06535,0.7474,0.91665,0.06535
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,2021,Felix Rosenqvist,10,0,0.25085,0.25085,0.06255,0.06255,0.74915,0.92055,0.0
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,2021,Felix Rosenqvist,10,25,0.25085,0.25085,0.06255,0.06255,0.74915,0.92055,0.0
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,2021,Felix Rosenqvist,10,50,0.25085,0.25085,0.06255,0.06255,0.74915,0.92055,0.0
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,2021,Felix Rosenqvist,10,75,0.25085,0.50035,0.06255,0.12565,0.49965,0.83915,0.06310000000000002
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,2021,Felix Rosenqvist,15,0,0.247,0.247,0.06175,0.06175,0.753,0.92015,0.0
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,2021,Felix Rosenqvist,15,25,0.247,0.49655,0.06175,0.12575,0.50345,0.83715,0.064
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,2021,Felix Rosenqvist,15,50,0.247,0.49655,0.06175,0.12575,0.50345,0.83715,0.064
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,2021,Felix Rosenqvist,15,75,0.247,1.0,0.06175,0.2501,0.0,0.67505,0.18835
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,2021,Felix Rosenqvist,20,0,0.50315,0.50315,0.12625,0.12625,0.49685,0.83715,0.0
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,2021,Felix Rosenqvist,20,25,0.50315,0.50315,0.12625,0.12625,0.49685,0.83715,0.0
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,2021,Felix Rosenqvist,20,50,0.50315,0.7514,0.12625,0.1902,0.2486,0.75455,0.06395
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,2021,Felix Rosenqvist,20,75,0.50315,1.0,0.12625,0.2527,0.0,0.67595,0.12644999999999998
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,2021,Felix Rosenqvist,30,0,0.50395,0.50395,0.126,0.126,0.49605,0.83755,0.0
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,2021,Felix Rosenqvist,30,25,0.50395,0.751,0.126,0.1876,0.249,0.75845,0.06159999999999999
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,2021,Felix Rosenqvist,30,50,0.50395,1.0,0.126,0.25215,0.0,0.67775,0.12614999999999998
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,2021,Felix Rosenqvist,30,75,0.50395,1.0,0.126,0.25215,0.0,0.67775,0.12614999999999998
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,2021,Felix Rosenqvist,45,0,0.74665,0.74665,0.1884,0.1884,0.25335,0.7566,0.0
DAY1::DAY1_2021_7_POST_FIRST_ATTEMPT,2021,Felix Rosenqvist,45,25,0.74665,1.0,0.1884,0.2534,0.0,0.67365,0.065
