fused_decision_id,year,driver,regime,benchmark_type,current_result_speed_mph,benchmark_speed_mph,assumed_time_remaining_minutes,time_remaining_semantics,priority_wait_reduction_fraction,priority_wait_reduction_percent,priority_reduction_semantics,n_draws,lane2_wait_support_minutes,lane1_effective_wait_support_minutes,retain_p_completed,retain_p_final_result_exists,retain_p_final_meets_benchmark,retain_p_final_improves_current,retain_p_final_worse_than_current,retain_expected_final_speed_mph,withdraw_p_completed,withdraw_p_final_result_exists,withdraw_p_no_final_result,withdraw_p_final_meets_benchmark,withdraw_p_final_beats_current,withdraw_p_final_worse_than_current,withdraw_expected_final_speed_conditional_mph,delta_completion_probability,delta_benchmark_success_probability,delta_improvement_probability,delta_no_result_probability,delta_downside_probability,withdraw_benchmark_probability_exceeds_retain,withdraw_completion_probability_exceeds_retain,dynamic_competitor_evolution_used,historical_priority_advantage_claimed
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,2020,JR Hildebrand,DAY1,FAST_NINE_ADVANCEMENT,226.341,230.56,15,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.24885,1.0,0.00015,0.2143,0.0,226.6200139759818,0.49835,0.49835,0.50165,0.0003,0.42525,0.57475,227.38804721392515,0.24950000000000003,0.00015,0.21095000000000003,0.50165,0.57475,True,True,False,False
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,2020,JR Hildebrand,DAY1,FAST_NINE_ADVANCEMENT,226.341,230.56,15,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.24885,1.0,0.00015,0.2143,0.0,226.6200139759818,0.49835,0.49835,0.50165,0.0003,0.42525,0.57475,227.38804721392515,0.24950000000000003,0.00015,0.21095000000000003,0.50165,0.57475,True,True,False,False
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,2020,JR Hildebrand,DAY1,FAST_NINE_ADVANCEMENT,226.341,230.56,15,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.24885,1.0,0.00015,0.2143,0.0,226.6200139759818,1.0,1.0,0.0,0.00065,0.85645,0.14355,227.38297197900528,0.75115,0.0005,0.64215,0.0,0.14355,True,True,False,False
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,2020,JR Hildebrand,DAY1,FAST_NINE_ADVANCEMENT,226.341,230.56,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.50355,1.0,0.0005,0.43265,0.0,226.90412995201615,0.50355,0.50355,0.49645,0.0005,0.43265,0.56735,227.38887911495902,0.0,0.0,0.0,0.49645,0.56735,False,False,False,False
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,2020,JR Hildebrand,DAY1,FAST_NINE_ADVANCEMENT,226.341,230.56,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.50355,1.0,0.0005,0.43265,0.0,226.90412995201615,0.50355,0.50355,0.49645,0.0005,0.43265,0.56735,227.38887911495902,0.0,0.0,0.0,0.49645,0.56735,False,False,False,False
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,2020,JR Hildebrand,DAY1,FAST_NINE_ADVANCEMENT,226.341,230.56,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.50355,1.0,0.0005,0.43265,0.0,226.90412995201615,0.75595,0.75595,0.24405,0.0007,0.6512,0.3488,227.38847325225666,0.25239999999999996,0.00019999999999999998,0.21855000000000002,0.24405,0.3488,True,True,False,False
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,2020,JR Hildebrand,DAY1,FAST_NINE_ADVANCEMENT,226.341,230.56,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.50355,1.0,0.0005,0.43265,0.0,226.90412995201615,1.0,1.0,0.0,0.0009,0.86255,0.13745,227.39390293421727,0.49644999999999995,0.00039999999999999996,0.42990000000000006,0.0,0.13745,True,True,False,False
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,2020,JR Hildebrand,DAY1,FAST_NINE_ADVANCEMENT,226.341,230.56,30,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.499,1.0,0.00025,0.4285,0.0,226.8970025717364,0.499,0.499,0.501,0.00025,0.4285,0.5715,227.38289896154745,0.0,0.0,0.0,0.501,0.5715,False,False,False,False
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,2020,JR Hildebrand,DAY1,FAST_NINE_ADVANCEMENT,226.341,230.56,30,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.499,1.0,0.00025,0.4285,0.0,226.8970025717364,0.7501,0.7501,0.2499,0.0005,0.64245,0.35755,227.38674927760474,0.2511,0.00025,0.21394999999999997,0.2499,0.35755,True,True,False,False
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,2020,JR Hildebrand,DAY1,FAST_NINE_ADVANCEMENT,226.341,230.56,30,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.499,1.0,0.00025,0.4285,0.0,226.8970025717364,1.0,1.0,0.0,0.0006,0.8597,0.1403,227.38811253689047,0.501,0.00034999999999999994,0.4312,0.0,0.1403,True,True,False,False
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,2020,JR Hildebrand,DAY1,FAST_NINE_ADVANCEMENT,226.341,230.56,30,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.499,1.0,0.00025,0.4285,0.0,226.8970025717364,1.0,1.0,0.0,0.0006,0.8597,0.1403,227.38811253689047,0.501,0.00034999999999999994,0.4312,0.0,0.1403,True,True,False,False
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,2020,JR Hildebrand,DAY1,FAST_NINE_ADVANCEMENT,226.341,230.56,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.7522,1.0,0.00045,0.6447,0.0,227.16818615592044,0.7522,0.7522,0.2478,0.00045,0.6447,0.3553,227.36961440349552,0.0,0.0,0.0,0.2478,0.3553,False,False,False,False
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,2020,JR Hildebrand,DAY1,FAST_NINE_ADVANCEMENT,226.341,230.56,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.7522,1.0,0.00045,0.6447,0.0,227.16818615592044,1.0,1.0,0.0,0.00075,0.8578,0.1422,227.37635541978477,0.24780000000000002,0.00030000000000000003,0.21309999999999996,0.0,0.1422,True,True,False,False
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,2020,JR Hildebrand,DAY1,FAST_NINE_ADVANCEMENT,226.341,230.56,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.7522,1.0,0.00045,0.6447,0.0,227.16818615592044,1.0,1.0,0.0,0.00075,0.8578,0.1422,227.37635541978477,0.24780000000000002,0.00030000000000000003,0.21309999999999996,0.0,0.1422,True,True,False,False
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,2020,JR Hildebrand,DAY1,FAST_NINE_ADVANCEMENT,226.341,230.56,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.7522,1.0,0.00045,0.6447,0.0,227.16818615592044,1.0,1.0,0.0,0.00075,0.8578,0.1422,227.37635541978477,0.24780000000000002,0.00030000000000000003,0.21309999999999996,0.0,0.1422,True,True,False,False
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,2020,JR Hildebrand,DAY1,FAST_NINE_ADVANCEMENT,226.341,230.56,60,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,1.0,1.0,0.0007,0.85805,0.0,227.46183030434983,1.0,1.0,0.0,0.0007,0.85805,0.14195,227.3900449531788,0.0,0.0,0.0,0.0,0.14195,False,False,False,False
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,2020,JR Hildebrand,DAY1,FAST_NINE_ADVANCEMENT,226.341,230.56,60,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,1.0,1.0,0.0007,0.85805,0.0,227.46183030434983,1.0,1.0,0.0,0.0007,0.85805,0.14195,227.3900449531788,0.0,0.0,0.0,0.0,0.14195,False,False,False,False
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,2020,JR Hildebrand,DAY1,FAST_NINE_ADVANCEMENT,226.341,230.56,60,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,1.0,1.0,0.0007,0.85805,0.0,227.46183030434983,1.0,1.0,0.0,0.0007,0.85805,0.14195,227.3900449531788,0.0,0.0,0.0,0.0,0.14195,False,False,False,False
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,2020,JR Hildebrand,DAY1,FAST_NINE_ADVANCEMENT,226.341,230.56,60,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,1.0,1.0,0.0007,0.85805,0.0,227.46183030434983,1.0,1.0,0.0,0.0007,0.85805,0.14195,227.3900449531788,0.0,0.0,0.0,0.0,0.14195,False,False,False,False
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,2020,Oliver Askew,DAY1,FAST_NINE_ADVANCEMENT,229.76,229.902,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.0,1.0,0.0,0.0,0.0,229.76,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,False,False,False,False
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,2020,Oliver Askew,DAY1,FAST_NINE_ADVANCEMENT,229.76,229.902,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.0,1.0,0.0,0.0,0.0,229.76,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,False,False,False,False
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,2020,Oliver Askew,DAY1,FAST_NINE_ADVANCEMENT,229.76,229.902,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.0,1.0,0.0,0.0,0.0,229.76,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,False,False,False,False
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,2020,Oliver Askew,DAY1,FAST_NINE_ADVANCEMENT,229.76,229.902,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.0,1.0,0.0,0.0,0.0,229.76,0.25605,0.25605,0.74395,0.1122,0.12525,0.87475,229.7510811857472,0.25605,0.1122,0.12525,0.74395,0.87475,True,True,False,False
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,2020,Oliver Askew,DAY1,FAST_NINE_ADVANCEMENT,229.76,229.902,10,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.2444,1.0,0.10925,0.12205,0.0,229.85603656848028,0.2444,0.2444,0.7556,0.10925,0.12205,0.87795,229.75274488577674,0.0,0.0,0.0,0.7556,0.87795,False,False,False,False
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,2020,Oliver Askew,DAY1,FAST_NINE_ADVANCEMENT,229.76,229.902,10,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.2444,1.0,0.10925,0.12205,0.0,229.85603656848028,0.2444,0.2444,0.7556,0.10925,0.12205,0.87795,229.75274488577674,0.0,0.0,0.0,0.7556,0.87795,False,False,False,False
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,2020,Oliver Askew,DAY1,FAST_NINE_ADVANCEMENT,229.76,229.902,10,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.2444,1.0,0.10925,0.12205,0.0,229.85603656848028,0.2444,0.2444,0.7556,0.10925,0.12205,0.87795,229.75274488577674,0.0,0.0,0.0,0.7556,0.87795,False,False,False,False
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,2020,Oliver Askew,DAY1,FAST_NINE_ADVANCEMENT,229.76,229.902,10,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.2444,1.0,0.10925,0.12205,0.0,229.85603656848028,0.5021,0.5021,0.4979,0.2184,0.2447,0.7553,229.72843119240727,0.2577,0.10915000000000001,0.12265,0.4979,0.7553,True,True,False,False
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,2020,Oliver Askew,DAY1,FAST_NINE_ADVANCEMENT,229.76,229.902,15,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.25305,1.0,0.11185,0.12555,0.0,229.8601854316209,0.25305,0.25305,0.74695,0.11185,0.12555,0.87445,229.74105687048805,0.0,0.0,0.0,0.74695,0.87445,False,False,False,False
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,2020,Oliver Askew,DAY1,FAST_NINE_ADVANCEMENT,229.76,229.902,15,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.25305,1.0,0.11185,0.12555,0.0,229.8601854316209,0.50695,0.50695,0.49305,0.2204,0.2471,0.7529,229.72542395994307,0.2539,0.10855000000000001,0.12154999999999999,0.49305,0.7529,True,True,False,False
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,2020,Oliver Askew,DAY1,FAST_NINE_ADVANCEMENT,229.76,229.902,15,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.25305,1.0,0.11185,0.12555,0.0,229.8601854316209,0.50695,0.50695,0.49305,0.2204,0.2471,0.7529,229.72542395994307,0.2539,0.10855000000000001,0.12154999999999999,0.49305,0.7529,True,True,False,False
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,2020,Oliver Askew,DAY1,FAST_NINE_ADVANCEMENT,229.76,229.902,15,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.25305,1.0,0.11185,0.12555,0.0,229.8601854316209,1.0,1.0,0.0,0.4346,0.4899,0.5101,229.73841403654654,0.74695,0.32275,0.36435,0.0,0.5101,True,True,False,False
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,2020,Oliver Askew,DAY1,FAST_NINE_ADVANCEMENT,229.76,229.902,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.49405,1.0,0.2164,0.24595,0.0,229.95602218261052,0.49405,0.49405,0.50595,0.2164,0.24595,0.75405,229.75520606716256,0.0,0.0,0.0,0.50595,0.75405,False,False,False,False
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,2020,Oliver Askew,DAY1,FAST_NINE_ADVANCEMENT,229.76,229.902,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.49405,1.0,0.2164,0.24595,0.0,229.95602218261052,0.49405,0.49405,0.50595,0.2164,0.24595,0.75405,229.75520606716256,0.0,0.0,0.0,0.50595,0.75405,False,False,False,False
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,2020,Oliver Askew,DAY1,FAST_NINE_ADVANCEMENT,229.76,229.902,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.49405,1.0,0.2164,0.24595,0.0,229.95602218261052,0.74435,0.74435,0.25565,0.32705,0.3698,0.6302,229.75857533895186,0.25029999999999997,0.11065,0.12385000000000002,0.25565,0.6302,True,True,False,False
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,2020,Oliver Askew,DAY1,FAST_NINE_ADVANCEMENT,229.76,229.902,20,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.49405,1.0,0.2164,0.24595,0.0,229.95602218261052,1.0,1.0,0.0,0.43915,0.49605,0.50395,229.75674230102328,0.50595,0.22274999999999998,0.2501,0.0,0.50395,True,True,False,False
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,2020,Oliver Askew,DAY1,FAST_NINE_ADVANCEMENT,229.76,229.902,30,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.50385,1.0,0.22015,0.24875,0.0,229.95470938243494,0.50385,0.50385,0.49615,0.22015,0.24875,0.75125,229.7298694059403,0.0,0.0,0.0,0.49615,0.75125,False,False,False,False
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,2020,Oliver Askew,DAY1,FAST_NINE_ADVANCEMENT,229.76,229.902,30,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.50385,1.0,0.22015,0.24875,0.0,229.95470938243494,0.7527,0.7527,0.2473,0.3307,0.37355,0.62645,229.73673376559407,0.24885000000000002,0.11054999999999998,0.1248,0.2473,0.62645,True,True,False,False
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,2020,Oliver Askew,DAY1,FAST_NINE_ADVANCEMENT,229.76,229.902,30,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.50385,1.0,0.22015,0.24875,0.0,229.95470938243494,1.0,1.0,0.0,0.44055,0.49565,0.50435,229.74255872076407,0.49615,0.22039999999999998,0.24689999999999998,0.0,0.50435,True,True,False,False
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,2020,Oliver Askew,DAY1,FAST_NINE_ADVANCEMENT,229.76,229.902,30,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.50385,1.0,0.22015,0.24875,0.0,229.95470938243494,1.0,1.0,0.0,0.44055,0.49565,0.50435,229.74255872076407,0.49615,0.22039999999999998,0.24689999999999998,0.0,0.50435,True,True,False,False
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,2020,Oliver Askew,DAY1,FAST_NINE_ADVANCEMENT,229.76,229.902,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.7495,1.0,0.33015,0.3707,0.0,230.06024831480966,0.7495,0.7495,0.2505,0.33015,0.3707,0.6293,229.75605897946014,0.0,0.0,0.0,0.2505,0.6293,False,False,False,False
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,2020,Oliver Askew,DAY1,FAST_NINE_ADVANCEMENT,229.76,229.902,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.7495,1.0,0.33015,0.3707,0.0,230.06024831480966,1.0,1.0,0.0,0.4372,0.49165,0.50835,229.74775861319216,0.25049999999999994,0.10704999999999998,0.12095,0.0,0.50835,True,True,False,False
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,2020,Oliver Askew,DAY1,FAST_NINE_ADVANCEMENT,229.76,229.902,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.7495,1.0,0.33015,0.3707,0.0,230.06024831480966,1.0,1.0,0.0,0.4372,0.49165,0.50835,229.74775861319216,0.25049999999999994,0.10704999999999998,0.12095,0.0,0.50835,True,True,False,False
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,2020,Oliver Askew,DAY1,FAST_NINE_ADVANCEMENT,229.76,229.902,45,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,0.7495,1.0,0.33015,0.3707,0.0,230.06024831480966,1.0,1.0,0.0,0.4372,0.49165,0.50835,229.74775861319216,0.25049999999999994,0.10704999999999998,0.12095,0.0,0.50835,True,True,False,False
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,2020,Oliver Askew,DAY1,FAST_NINE_ADVANCEMENT,229.76,229.902,60,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,1.0,1.0,0.4352,0.4928,0.0,230.15211705982415,1.0,1.0,0.0,0.4352,0.4928,0.5072,229.7389659984771,0.0,0.0,0.0,0.0,0.5072,False,False,False,False
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,2020,Oliver Askew,DAY1,FAST_NINE_ADVANCEMENT,229.76,229.902,60,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,1.0,1.0,0.4352,0.4928,0.0,230.15211705982415,1.0,1.0,0.0,0.4352,0.4928,0.5072,229.7389659984771,0.0,0.0,0.0,0.0,0.5072,False,False,False,False
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,2020,Oliver Askew,DAY1,FAST_NINE_ADVANCEMENT,229.76,229.902,60,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,1.0,1.0,0.4352,0.4928,0.0,230.15211705982415,1.0,1.0,0.0,0.4352,0.4928,0.5072,229.7389659984771,0.0,0.0,0.0,0.0,0.5072,False,False,False,False
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,2020,Oliver Askew,DAY1,FAST_NINE_ADVANCEMENT,229.76,229.902,60,STRUCTURAL_SENSITIVITY_SCENARIO,0.75,75,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,1.250|3.750|7.500|11.250,1.0,1.0,0.4352,0.4928,0.0,230.15211705982415,1.0,1.0,0.0,0.4352,0.4928,0.5072,229.7389659984771,0.0,0.0,0.0,0.0,0.5072,False,False,False,False
DAY1::DAY1_2020_81_POST_FIRST_ATTEMPT,2020,Ben Hanley,DAY1,FAST_NINE_ADVANCEMENT,220.946,230.296,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.0,0,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,5.000|15.000|30.000|45.000,0.0,1.0,0.0,0.0,0.0,220.946,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,False,False,False,False
DAY1::DAY1_2020_81_POST_FIRST_ATTEMPT,2020,Ben Hanley,DAY1,FAST_NINE_ADVANCEMENT,220.946,230.296,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.25,25,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,3.750|11.250|22.500|33.750,0.0,1.0,0.0,0.0,0.0,220.946,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,False,False,False,False
DAY1::DAY1_2020_81_POST_FIRST_ATTEMPT,2020,Ben Hanley,DAY1,FAST_NINE_ADVANCEMENT,220.946,230.296,5,STRUCTURAL_SENSITIVITY_SCENARIO,0.5,50,STRUCTURAL_SENSITIVITY_NOT_HISTORICAL_ESTIMATE,20000,5|15|30|45,2.500|7.500|15.000|22.500,0.0,1.0,0.0,0.0,0.0,220.946,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,False,False,False,False
